Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Stroke care,STK_6,Discharged on Statin Medication,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Stroke care,STK_8,Stroke Education,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,93,392,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,97,68,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,100,51,,01/01/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,100,49,,01/01/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,11,,01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,376,721,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,231,716,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Preventative Care Measures,IMM_2,Immunization for influenza,79,564,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,97,71,,01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_10,Assessed for Rehabilitation,91,53,,01/01/2015,09/30/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,51,,01/01/2015,09/30/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,5,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_4,Thrombolytic Therapy,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,49,,01/01/2015,09/30/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_6,Discharged on Statin Medication,97,67,,01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Stroke care,STK_8,Stroke Education,89,63,,01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,394.5,674,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,176,671,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Preventative Care Measures,IMM_2,Immunization for influenza,78,598,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,100,86,,01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_10,Assessed for Rehabilitation,96,75,,01/01/2015,09/30/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,70,,01/01/2015,09/30/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,91,11,,01/01/2015,09/30/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_4,Thrombolytic Therapy,Not Available,5,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,97,66,,01/01/2015,09/30/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_6,Discharged on Statin Medication,98,80,,01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Stroke care,STK_8,Stroke Education,64,64,,01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,9098257084,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,444.5,622,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,158,621,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Preventative Care Measures,IMM_2,Immunization for influenza,75,585,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,96,47,,01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_10,Assessed for Rehabilitation,89,53,,01/01/2015,09/30/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,49,,01/01/2015,09/30/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,7,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_4,Thrombolytic Therapy,Not Available,2,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,97,35,,01/01/2015,09/30/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_6,Discharged on Statin Medication,98,51,,01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Stroke care,STK_8,Stroke Education,23,56,,01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,416,735,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,160,733,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Preventative Care Measures,IMM_2,Immunization for influenza,74,566,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,100,82,,01/01/2015,12/31/2015
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,WEST LOS ANGELES,CA,90073,LOS ANGELES,3104783711,Stroke care,STK_10,Assessed for Rehabilitation,96,52,,01/01/2015,09/30/2015
