State,Hospital Name,PSI_90_SAFETY,State Average,Difference
PA,EDGEWOOD SURGICAL HOSPITAL,0.987892,0.990281236,-0.002389236
PA,EINSTEIN MEDICAL CENTER MONTGOMERY,0.846284,0.990281236,-0.143997236
PA,ELLWOOD CITY HOSPITAL,0.981851,0.990281236,-0.008430236
PA,ENDLESS MOUNTAINS HEALTH SYSTEMS,0.990281236,0.990281236,0
PA,EVANGELICAL COMMUNITY HOSPITAL,0.925521,0.990281236,-0.064760236
PA,EXCELA HEALTH FRICK HOSPITAL,0.97,0.990281236,-0.020281236
PA,EXCELA HEALTH LATROBE HOSPITAL,0.917012,0.990281236,-0.073269236
PA,EXCELA HEALTH WESTMORELAND HOSPITAL,1.02,0.990281236,0.029718764
PA,FORBES HOSPITAL,1.07656,0.990281236,0.086278764
PA,FULTON COUNTY MEDICAL CENTER,0.990281236,0.990281236,0
PA,GEISINGER JERSEY SHORE HOSPITAL,0.990281236,0.990281236,0
PA,GEISINGER MEDICAL CENTER,1.11173,0.990281236,0.121448764
PA,GEISINGER WYOMING VALLEY MEDICAL CENTER,1.00457,0.990281236,0.014288764
PA,GEISINGER-BLOOMSBURG HOSPITAL,1.1,0.990281236,0.109718764
PA,GEISINGER-COMMUNITY MEDICAL CENTER,1.01,0.990281236,0.019718764
PA,GEISINGER-LEWISTOWN HOSPITAL,0.997817,0.990281236,0.007535764
PA,GETTYSBURG HOSPITAL,0.916007,0.990281236,-0.074274236
PA,GOOD SAMARITAN HOSPITAL,0.9961,0.990281236,0.005818764
PA,GRAND VIEW HOSPITAL,1.120917,0.990281236,0.130635764
PA,GROVE CITY MEDICAL CENTER,0.969751,0.990281236,-0.020530236
PA,GUTHRIE TOWANDA MEMORIAL HOSPITAL,0.986676,0.990281236,-0.003605236
PA,HAHNEMANN UNIVERSITY HOSPITAL,0.939261,0.990281236,-0.051020236
PA,HANOVER HOSPITAL,0.99,0.990281236,-0.000281236
PA,HEART OF LANCASTER MEDICAL CENTER,1.02,0.990281236,0.029718764
PA,HERITAGE VALLEY BEAVER,0.999573,0.990281236,0.009291764
PA,HERITAGE VALLEY SEWICKLEY,1.171774,0.990281236,0.181492764
PA,HIGHLANDS HOSPITAL,0.971906,0.990281236,-0.018375236
PA,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,0.822113,0.990281236,-0.168168236
PA,HOLY SPIRIT HOSPITAL,1.05888,0.990281236,0.068598764
PA,HOSPITAL OF UNIV OF PENNSYLVANIA,0.732399,0.990281236,-0.257882236
PA,INDIANA REGIONAL MEDICAL CENTER,1.011198,0.990281236,0.020916764
PA,J C BLAIR MEMORIAL HOSPITAL,1.023345,0.990281236,0.033063764
PA,JAMESON MEMORIAL HOSPITAL,1.18182,0.990281236,0.191538764
PA,JEANES HOSPITAL,1.010699,0.990281236,0.020417764
PA,JEFFERSON HOSPITAL,0.992974,0.990281236,0.002692764
PA,JENNERSVILLE REGIONAL HOSPITAL,0.967482,0.990281236,-0.022799236
PA,KANE COMMUNITY HOSPITAL,0.986975,0.990281236,-0.003306236
PA,KENSINGTON HOSPITAL,0.999708,0.990281236,0.009426764
PA,LANCASTER GENERAL HOSPITAL,0.76851,0.990281236,-0.221771236
PA,LANCASTER REGIONAL MEDICAL CENTER,1.025711,0.990281236,0.035429764
PA,LANSDALE HOSPITAL,0.92,0.990281236,-0.070281236
PA,LECOM HEALTH CORRY MEMORIAL HOSPITAL,0.990281236,0.990281236,0
PA,LEHIGH VALLEY HOSPITAL,1.071504,0.990281236,0.081222764
PA,LEHIGH VALLEY HOSPITAL - HAZLETON,1.2176,0.990281236,0.227318764
PA,LEHIGH VALLEY HOSPITAL - MUHLENBERG,0.954594,0.990281236,-0.035687236
PA,LEHIGH VALLEY HOSPITAL - POCONO,0.83,0.990281236,-0.160281236
PA,LEHIGH VALLEY HOSPITAL-SCHUYLKILL E. NORWEGIAN STR,1.04,0.990281236,0.049718764
PA,LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE,0.97,0.990281236,-0.020281236
PA,LOCK HAVEN HOSPITAL,0.991225,0.990281236,0.000943764
PA,LOWER BUCKS HOSPITAL,0.794496,0.990281236,-0.195785236
PA,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,0.891593,0.990281236,-0.098688236
PA,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,1,0.990281236,0.009718764
PA,MAIN LINE HOSPITAL LANKENAU,0.929826,0.990281236,-0.060455236
PA,MAIN LINE HOSPITAL PAOLI,1.01,0.990281236,0.019718764
PA,MEADVILLE MEDICAL CENTER,1.001349,0.990281236,0.011067764
PA,MEMORIAL HOSPITAL,0.97461,0.990281236,-0.015671236
PA,MERCY FITZGERALD HOSPITAL,1.033884,0.990281236,0.043602764
PA,MEYERSDALE MEDICAL CENTER,0.990281236,0.990281236,0
PA,MILLCREEK COMMUNITY HOSPITAL,0.997118,0.990281236,0.006836764
PA,MILTON S HERSHEY MEDICAL CENTER,0.82408,0.990281236,-0.166201236
PA,MONONGAHELA VALLEY HOSPITAL,0.847768,0.990281236,-0.142513236
PA,MOSES TAYLOR HOSPITAL,1.898018,0.990281236,0.907736764
PA,MOUNT NITTANY MEDICAL CENTER,0.772013,0.990281236,-0.218268236
PA,MUNCY VALLEY HOSPITAL,0.990281236,0.990281236,0
PA,NASON HOSPITAL,0.923606,0.990281236,-0.066675236
PA,NAZARETH HOSPITAL,1.056904,0.990281236,0.066622764
PA,OHIO VALLEY GENERAL HOSPITAL,1.03935,0.990281236,0.049068764
PA,OSS ORTHOPAEDIC HOSPITAL,0.86309,0.990281236,-0.127191236
PA,PALMERTON HOSPITAL,0.990281236,0.990281236,0
PA,PENN HIGHLANDS BROOKVILLE,0.990281236,0.990281236,0
PA,PENN HIGHLANDS CLEARFIELD,0.95,0.990281236,-0.040281236
PA,PENN HIGHLANDS DUBOIS,0.93,0.990281236,-0.060281236
PA,PENN HIGHLANDS ELK,0.990281236,0.990281236,0
PA,PENN PRESBYTERIAN MEDICAL CENTER,0.739735,0.990281236,-0.250546236
PA,PENNSYLVANIA HOSPITAL,1.155021,0.990281236,0.164739764
PA,PHOENIXVILLE HOSPITAL,1.22287,0.990281236,0.232588764
PA,PHYSICIAN'S CARE SURGICAL HOSPITAL,0.92,0.990281236,-0.070281236
PA,PINNACLE HEALTH HOSPITALS,1.057584,0.990281236,0.067302764
PA,POTTSTOWN MEMORIAL MEDICAL CENTER,1.035844,0.990281236,0.045562764
PA,PUNXSUTAWNEY AREA HOSPITAL,0.989352,0.990281236,-0.000929236
PA,READING HOSPITAL,1.002034,0.990281236,0.011752764
PA,REGIONAL HOSPITAL OF SCRANTON,1.082182,0.990281236,0.091900764
PA,RIDDLE MEMORIAL HOSPITAL,1.127076,0.990281236,0.136794764
PA,ROBERT PACKER HOSPITAL,0.913798,0.990281236,-0.076483236
PA,"Rothman Orthopaedic Specialty Hospital, LLC",1.013257,0.990281236,0.022975764
PA,ROXBOROUGH MEMORIAL HOSPITAL,0.85,0.990281236,-0.140281236
PA,SACRED HEART HOSPITAL,0.757437,0.990281236,-0.232844236
PA,SAINT VINCENT HOSPITAL,1.105738,0.990281236,0.115456764
PA,SHARON REGIONAL HEALTH SYSTEM,0.984532,0.990281236,-0.005749236
PA,SHRINERS HOSPITALS FOR CHILDREN - PHILADELPHIA,0.990281236,0.990281236,0
PA,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,0.990281236,0.990281236,0
PA,SOMERSET HOSPITAL,0.939907,0.990281236,-0.050374236
PA,ST CHRISTOPHER'S HOSPITAL FOR CHILDREN,0.990281236,0.990281236,0
PA,ST CLAIR HOSPITAL,1.106808,0.990281236,0.116526764
PA,ST JOSEPH MEDICAL CENTER,0.752962,0.990281236,-0.237319236
PA,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,0.961917,0.990281236,-0.028364236
PA,ST LUKE'S HOSPITAL - MONROE CAMPUS,0.990281236,0.990281236,0
PA,ST LUKE'S HOSPITAL BETHLEHEM,0.928897,0.990281236,-0.061384236
PA,ST LUKE'S MINERS MEMORIAL HOSPITAL,0.898866,0.990281236,-0.091415236
PA,ST LUKE'S QUAKERTOWN HOSPITAL,0.94,0.990281236,-0.050281236
PA,ST MARY MEDICAL CENTER,0.829329,0.990281236,-0.160952236
PA,SUBURBAN COMMUNITY HOSPITAL,1.225577,0.990281236,0.235295764
PA,SUNBURY COMMUNITY HOSPITAL,1.084918,0.990281236,0.094636764
PA,SURGICAL INSTITUTE OF READING,0.903901,0.990281236,-0.086380236
PA,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,0.873008,0.990281236,-0.117273236
PA,TEMPLE UNIVERSITY HOSPITAL,0.990279,0.990281236,-2.24E-06
PA,THOMAS JEFFERSON UNIVERSITY HOSPITAL,0.917067,0.990281236,-0.073214236
PA,TITUSVILLE HOSPITAL,0.990281236,0.990281236,0
PA,TROY COMMUNITY HOSPITAL,0.990281236,0.990281236,0
PA,TYLER MEMORIAL HOSPITAL,0.985512,0.990281236,-0.004769236
PA,TYRONE HOSPITAL,0.990281236,0.990281236,0
PA,UNIONTOWN HOSPITAL,0.859915,0.990281236,-0.130366236
PA,UPMC ALTOONA,1.258154,0.990281236,0.267872764
PA,UPMC BEDFORD MEMORIAL,0.939076,0.990281236,-0.051205236
PA,UPMC EAST,0.864184,0.990281236,-0.126097236
PA,UPMC HAMOT,0.98,0.990281236,-0.010281236
PA,UPMC HORIZON,0.918859,0.990281236,-0.071422236
PA,UPMC MCKEESPORT,0.89,0.990281236,-0.100281236
PA,UPMC MERCY,1.087942,0.990281236,0.097660764
PA,UPMC NORTHWEST,0.858294,0.990281236,-0.131987236
PA,UPMC PASSAVANT,0.788084,0.990281236,-0.202197236
PA,UPMC PRESBYTERIAN SHADYSIDE,1.092019,0.990281236,0.101737764
PA,UPMC ST MARGARET,0.97066,0.990281236,-0.019621236
PA,VALLEY FORGE MEDICAL CENTER AND HOSPITAL,0.996907,0.990281236,0.006625764
PA,WARREN GENERAL HOSPITAL,1.035611,0.990281236,0.045329764
PA,WASHINGTON HEALTH SYSTEM GREENE,0.985428,0.990281236,-0.004853236
PA,"WASHINGTON HOSPITAL, THE",1.045846,0.990281236,0.055564764
PA,WAYNE MEMORIAL HOSPITAL,0.995218,0.990281236,0.004936764
PA,WAYNESBORO HOSPITAL,1.037696,0.990281236,0.047414764
PA,WELLSPAN EPHRATA COMMUNITY HOSPITAL,1.08,0.990281236,0.089718764
PA,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,0.897854,0.990281236,-0.092427236
PA,WEST PENN HOSPITAL,0.905021,0.990281236,-0.085260236
PA,WILKES-BARRE GENERAL HOSPITAL,1.113903,0.990281236,0.123621764
PA,WILLIAMSPORT REGIONAL MEDICAL CENTER,1.099985,0.990281236,0.109703764
PA,WINDBER HOSPITAL,0.959051,0.990281236,-0.031230236
PA,YORK HOSPITAL,0.994982,0.990281236,0.004700764
PR,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,0.997583873,0.997583873,0
PR,"ASOCIACION HOSPITAL DEL MAESTRO, INC",0.997583873,0.997583873,0
PR,AUXILIO MUTUO HOSPITAL,0.997583873,0.997583873,0
PR,BELLA VISTA HOSPITAL,0.997583873,0.997583873,0
PR,CARIBBEAN MEDICAL CENTER,0.997583873,0.997583873,0
PR,CENTRO CARDIOVASCULAR,0.997583873,0.997583873,0
PR,CENTRO MEDICO WILMA N VAZQUEZ,0.997583873,0.997583873,0
PR,DOCTORS CENTER HOSPITAL BAYAMON,0.997583873,0.997583873,0
PR,DOCTORS' CENTER HOSPITAL SAN JUAN,0.997583873,0.997583873,0
PR,"DOCTORS' CENTER HOSPITAL, INC",0.997583873,0.997583873,0
PR,HIMA SAN PABLO BAYAMON,0.997583873,0.997583873,0
PR,HIMA SAN PABLO CUPEY,0.997583873,0.997583873,0
PR,HIMA SAN PABLO HUMACAO,0.997583873,0.997583873,0
PR,HIMA SAN PABLO-CAGUAS,0.997583873,0.997583873,0
PR,HIMA-SAN PABLO FAJARDO,0.997583873,0.997583873,0
PR,HOSP COMUNITARIO BUEN SAMARITANO,0.997583873,0.997583873,0
PR,HOSPITAL DAMAS INC,0.997583873,0.997583873,0
PR,HOSPITAL DE LA CONCEPCION,0.997583873,0.997583873,0
PR,HOSPITAL DR CAYETANO COLL Y TOSTE,0.997583873,0.997583873,0
PR,HOSPITAL DR SUSONI INC,0.997583873,0.997583873,0
PR,HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC,0.997583873,0.997583873,0
PR,HOSPITAL GENERAL DE CASTANER,0.997583873,0.997583873,0
PR,HOSPITAL HERMANOS MELENDEZ INC,0.997583873,0.997583873,0
PR,HOSPITAL MENONITA CAGUAS INC,0.997583873,0.997583873,0
PR,HOSPITAL MENONITA DE CAYEY,0.997583873,0.997583873,0
PR,HOSPITAL METROPOLITANO DE LA MONTANA,0.997583873,0.997583873,0
PR,HOSPITAL METROPOLITANO DR PILA,0.997583873,0.997583873,0
PR,HOSPITAL METROPOLITANO DR TITO MATTEI,0.997583873,0.997583873,0
PR,HOSPITAL METROPOLITANO SAN GERMAN,0.997583873,0.997583873,0
PR,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,0.997583873,0.997583873,0
PR,HOSPITAL ORIENTE,0.997583873,0.997583873,0
PR,"HOSPITAL PAVIA HATO REY, INC",0.997583873,0.997583873,0
PR,HOSPITAL PAVIA SANTURCE,0.997583873,0.997583873,0
PR,HOSPITAL PEREA,0.997583873,0.997583873,0
PR,HOSPITAL SAN CARLOS BORROMEO,0.997583873,0.997583873,0
PR,HOSPITAL SAN CRISTOBAL,0.997583873,0.997583873,0
PR,HOSPITAL SAN FRANCISCO,0.997583873,0.997583873,0
PR,HOSPITAL SAN GERARDO,0.997583873,0.997583873,0
PR,HOSPITAL UNIVERSITARIO DE ADULTO,0.997583873,0.997583873,0
PR,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,0.997583873,0.997583873,0
PR,"HOSPITAL UPR, DR  FEDERICO TRILLA",0.997583873,0.997583873,0
PR,LAFAYETTE HOSPITAL,0.997583873,0.997583873,0
PR,MANATI MEDICAL CENTER DR OTERO LOPEZ,0.997583873,0.997583873,0
PR,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,0.997583873,0.997583873,0
PR,MENNONITE GENERAL HOSPITAL INC,0.997583873,0.997583873,0
PR,METROPOLITAN HOSPITAL,0.997583873,0.997583873,0
PR,PRESBYTERIAN COMMUNITY HOSP,0.997583873,0.997583873,0
PR,PROFESSIONAL HOSPITAL GUAYNABO INC,0.997583873,0.997583873,0
PR,RYDER MEMORIAL HOSPITAL INC,0.997583873,0.997583873,0
PR,SAN JUAN MUNICIPAL HOSPITAL,0.997583873,0.997583873,0
PR,SAN LUKE'S MEMORIAL HOSPITAL INC,0.997583873,0.997583873,0
PR,SANTA ROSA CLINIC,0.997583873,0.997583873,0
PR,UNIVERSITY PEDIATRIC HOSPITAL,0.997583873,0.997583873,0
RI,KENT COUNTY MEMORIAL HOSPITAL,1.000557,1.070922455,-0.070365455
RI,LANDMARK MEDICAL CENTER,0.949934,1.070922455,-0.120988455
RI,MEMORIAL HOSPITAL OF RHODE ISLAND,1.043729,1.070922455,-0.027193455
RI,NEWPORT HOSPITAL,1.240201,1.070922455,0.169278545
RI,OUR LADY OF FATIMA HOSPITAL,1.236634,1.070922455,0.165711545
RI,RHODE ISLAND HOSPITAL,0.988544,1.070922455,-0.082378455
RI,ROGER WILLIAMS MEDICAL CENTER,1.521458,1.070922455,0.450535545
RI,SOUTH COUNTY HOSPITAL INC,0.960447,1.070922455,-0.110475455
RI,THE MIRIAM HOSPITAL,0.942891,1.070922455,-0.128031455
RI,WESTERLY HOSPITAL,0.969477,1.070922455,-0.101445455
RI,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,0.926275,1.070922455,-0.144647455
SC,ABBEVILLE AREA MEDICAL CENTER,1.007032173,1.007032173,0
SC,AIKEN REGIONAL MEDICAL CENTER,1.017099,1.007032173,0.010066827
SC,ALLENDALE COUNTY HOSPITAL,1.007032173,1.007032173,0
SC,ANMED HEALTH,0.966105,1.007032173,-0.040927173
SC,BAPTIST EASLEY HOSPITAL,1.1387,1.007032173,0.131667827
SC,BEAUFORT COUNTY MEMORIAL HOSPITAL,0.806306,1.007032173,-0.200726173
SC,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,0.958417,1.007032173,-0.048615173
SC,CANNON MEMORIAL HOSPITAL,0.979128,1.007032173,-0.027904173
SC,CAROLINA PINES REGIONAL MEDICAL CENTER,1.079779,1.007032173,0.072746827
SC,CAROLINAS HOSPITAL SYSTEM,1.27654,1.007032173,0.269507827
SC,CAROLINAS HOSPITAL SYSTEM MARION,0.96832,1.007032173,-0.038712173
SC,CHESTER REGIONAL MEDICAL CENTER,1.019294,1.007032173,0.012261827
SC,COASTAL CAROLINA HOSPITAL,0.994385,1.007032173,-0.012647173
SC,COLLETON MEDICAL CENTER,1.026988,1.007032173,0.019955827
SC,CONWAY MEDICAL CENTER,0.795173,1.007032173,-0.211859173
SC,EAST COOPER MEDICAL CENTER,0.953475,1.007032173,-0.053557173
SC,EDGEFIELD COUNTY HOSPITAL,1.007032173,1.007032173,0
SC,FAIRFIELD MEMORIAL HOSPITAL,1.007032173,1.007032173,0
SC,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,1.27698,1.007032173,0.269947827
SC,GHS GREENVILLE MEMORIAL HOSPITAL,0.818751,1.007032173,-0.188281173
SC,GHS GREER MEMORIAL HOSPITAL,0.927014,1.007032173,-0.080018173
SC,GHS HILLCREST MEMORIAL HOSPITAL,0.865669,1.007032173,-0.141363173
SC,GHS OCONEE MEMORIAL  HOSPITAL,0.968745,1.007032173,-0.038287173
SC,GHS PATEWOOD MEMORIAL HOSPITAL,0.853216,1.007032173,-0.153816173
SC,GRAND STRAND REGIONAL MEDICAL CENTER,0.91381,1.007032173,-0.093222173
SC,HAMPTON REGIONAL MEDICAL CENTER,1.056962,1.007032173,0.049929827
SC,HILTON HEAD REGIONAL MEDICAL CENTER,1.025228,1.007032173,0.018195827
SC,KERSHAWHEALTH,1.006116,1.007032173,-0.000916173
SC,LAKE CITY COMMUNITY HOSPITAL,0.993649,1.007032173,-0.013383173
SC,LEXINGTON MEDICAL CENTER,1.064857,1.007032173,0.057824827
SC,MARY BLACK HEALTH SYSTEM GAFFNEY,1.196072,1.007032173,0.189039827
SC,MARY BLACK HEALTH SYSTEM SPARTANBURG,1.136368,1.007032173,0.129335827
SC,MCLEOD HEALTH CHERAW,0.999256,1.007032173,-0.007776173
SC,MCLEOD HEALTH CLARENDON,1.007032173,1.007032173,0
SC,MCLEOD LORIS  HOSPITAL,1.292345,1.007032173,0.285312827
SC,MCLEOD MEDICAL CENTER - DARLINGTON,1,1.007032173,-0.007032173
SC,MCLEOD MEDICAL CENTER - DILLON,0.974287,1.007032173,-0.032745173
SC,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,1.255644,1.007032173,0.248611827
SC,MOUNT PLEASANT HOSPITAL,0.935499,1.007032173,-0.071533173
SC,MUSC MEDICAL CENTER,1.090427,1.007032173,0.083394827
SC,NEWBERRY COUNTY MEMORIAL HOSPITAL,0.952627,1.007032173,-0.054405173
SC,PALMETTO HEALTH BAPTIST,1.289425,1.007032173,0.282392827
SC,PALMETTO HEALTH BAPTIST PARKRIDGE,1.15066,1.007032173,0.143627827
SC,PALMETTO HEALTH RICHLAND,1.131797,1.007032173,0.124764827
SC,PALMETTO HEALTH TUOMEY HOSPITAL,0.99,1.007032173,-0.017032173
SC,PELHAM MEDICAL CENTER,0.930725,1.007032173,-0.076307173
SC,PIEDMONT MEDICAL CENTER,0.940647,1.007032173,-0.066385173
SC,PROVIDENCE HEALTH,0.72572,1.007032173,-0.281312173
SC,ROPER HOSPITAL,0.761056,1.007032173,-0.245976173
SC,SELF REGIONAL HEALTHCARE,1.062039,1.007032173,0.055006827
SC,SHRINERS HOSPITALS FOR CHILDREN,1.007032173,1.007032173,0
SC,SPARTANBURG MEDICAL CENTER,1.111114,1.007032173,0.104081827
SC,SPRINGS MEMORIAL HOSPITAL,1.150687,1.007032173,0.143654827
SC,ST FRANCIS-DOWNTOWN,0.765987,1.007032173,-0.241045173
SC,TIDELANDS HEALTH,1.041394,1.007032173,0.034361827
SC,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,0.951923,1.007032173,-0.055109173
SC,TRIDENT MEDICAL CENTER,0.831656,1.007032173,-0.175376173
SC,TRMC OF ORANGEBURG & CALHOUN,0.947612,1.007032173,-0.059420173
SC,UNION MEDICAL CENTER,1.007032173,1.007032173,0
SC,WILLIAMSBURG REGIONAL HOSPITAL,1.007032173,1.007032173,0
SD,AVERA DE SMET MEMORIAL HOSPITAL - CAH,0.98285675,0.98285675,0
SD,AVERA DELLS AREA HOSPITAL  - CAH,0.98285675,0.98285675,0
SD,AVERA FLANDREAU HOSPITAL - CAH,0.98285675,0.98285675,0
SD,AVERA GETTYSBURG HOSPITAL,0.98285675,0.98285675,0
SD,AVERA GREGORY HOSPITAL,0.98285675,0.98285675,0
SD,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,0.98285675,0.98285675,0
SD,AVERA HEART HOSPITAL OF SOUTH DAKOTA,1.048065,0.98285675,0.06520825
SD,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1.171969,0.98285675,0.18911225
SD,AVERA QUEEN OF PEACE,0.892415,0.98285675,-0.09044175
SD,AVERA SACRED HEART HOSPITAL,0.922141,0.98285675,-0.06071575
SD,AVERA ST BENEDICT HEALTH CENTER - CAH,0.98285675,0.98285675,0
SD,AVERA ST LUKES,1.153273,0.98285675,0.17041625
SD,AVERA ST MARY'S HOSPITAL,0.996919,0.98285675,0.01406225
SD,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,0.98285675,0.98285675,0
SD,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,0.98285675,0.98285675,0
SD,BLACK HILLS SURGICAL HOSPITAL LLP,0.847174,0.98285675,-0.13568275
SD,BOWDLE HOSPITAL - CAH,0.98285675,0.98285675,0
SD,BROOKINGS HEALTH SYSTEM,0.978697,0.98285675,-0.00415975
SD,COMMUNITY MEMORIAL HOSPITAL,0.98285675,0.98285675,0
SD,COMMUNITY MEMORIAL HOSPITAL,0.98285675,0.98285675,0
SD,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,0.98285675,0.98285675,0
SD,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,0.98285675,0.98285675,0
SD,DUNES SURGICAL HOSPITAL,0.878713,0.98285675,-0.10414375
SD,EUREKA COMMUNITY HEALTH SERVICES - CAH,0.98285675,0.98285675,0
SD,FALL RIVER HOSPITAL - CAH,0.98285675,0.98285675,0
SD,FAULKTON AREA MEDICAL CENTER,0.98285675,0.98285675,0
SD,FREEMAN MEDICAL CENTER - CAH,0.98285675,0.98285675,0
SD,HANS P PETERSON MEMORIAL HOSPITAL - CAH,0.98285675,0.98285675,0
SD,HURON REGIONAL MEDICAL CENTER,0.98285675,0.98285675,0
SD,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,0.98285675,0.98285675,0
SD,LIFESCAPE,0.98285675,0.98285675,0
SD,MADISON REGIONAL HEALTH SYSTEM,0.98285675,0.98285675,0
SD,MARSHALL COUNTY HEALTHCARE CENTER - CAH,0.98285675,0.98285675,0
SD,MILBANK AREA HOSPITAL/AVERA HEALTH,0.98285675,0.98285675,0
SD,MOBRIDGE REGIONAL HOSPITAL - CAH,0.98285675,0.98285675,0
SD,PHS INDIAN HOSPITAL AT EAGLE BUTTE,0.999201,0.98285675,0.01634425
SD,PHS INDIAN HOSPITAL AT PINE RIDGE,0.997192,0.98285675,0.01433525
SD,PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,1,0.98285675,0.01714325
SD,PHS INDIAN HOSPITAL AT ROSEBUD,0.998729,0.98285675,0.01587225
SD,PIONEER MEMORIAL HOSPITAL - CAH,0.98285675,0.98285675,0
SD,PLATTE HEALTH CENTER - CAH,0.98285675,0.98285675,0
SD,PRAIRIE LAKES HOSPITAL,0.88,0.98285675,-0.10285675
SD,REGIONAL HEALTH CUSTER HOSPITAL,0.98285675,0.98285675,0
SD,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,0.98285675,0.98285675,0
SD,REGIONAL HEALTH RAPID CITY HOSPITAL,1.07,0.98285675,0.08714325
SD,REGIONAL HEALTH SPEARFISH HOSPITAL,1.11,0.98285675,0.12714325
SD,REGIONAL HEALTH STURGIS HOSPITAL,0.98285675,0.98285675,0
SD,SAME DAY SURGERY CENTER LLC,0.953689,0.98285675,-0.02916775
SD,SANFORD ABERDEEN MEDICAL CENTER,0.926451,0.98285675,-0.05640575
SD,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,0.98285675,0.98285675,0
SD,SANFORD CHAMBERLAIN MEDICAL CENTER,0.98285675,0.98285675,0
SD,SANFORD CLEAR LAKE MEDICAL CENTER,0.98285675,0.98285675,0
SD,SANFORD HOSPITAL WEBSTER - CAH,0.98285675,0.98285675,0
SD,SANFORD USD MEDICAL CENTER,1.032507,0.98285675,0.04965025
SD,SANFORD VERMILLION HOSPITAL,0.98285675,0.98285675,0
SD,SIOUX FALLS SPECIALTY HOSPITAL LLP,0.8,0.98285675,-0.18285675
SD,ST MICHAEL'S HOSPITAL - CAH,0.98285675,0.98285675,0
SD,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,0.98285675,0.98285675,0
SD,WINNER REGIONAL HEALTHCARE CENTER - CAH,0.98285675,0.98285675,0
State,Hospital Name,PSI_90_SAFETY,State Average,Difference
TN,BAPTIST MEMORIAL HOSPITAL,1.76577,1.018665859,0.747104141
TN,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,1.034534,1.018665859,0.015868141
TN,BAPTIST MEMORIAL HOSPITAL TIPTON,0.994576,1.018665859,-0.024089859
TN,BAPTIST MEMORIAL HOSPITAL UNION CITY,0.934925,1.018665859,-0.083740859
TN,BLOUNT MEMORIAL HOSPITAL,1.19011,1.018665859,0.171444141
TN,BOLIVAR GENERAL HOSPITAL,0.99848,1.018665859,-0.020185859
TN,CAMDEN GENERAL HOSPITAL,1.018665859,1.018665859,0
TN,CLAIBORNE MEDICAL CENTER,1.035504,1.018665859,0.016838141
TN,COOKEVILLE REGIONAL MEDICAL CENTER,0.707601,1.018665859,-0.311064859
TN,COPPER BASIN MEDICAL CENTER,1.018665859,1.018665859,0
TN,CUMBERLAND MEDICAL CENTER,0.99937,1.018665859,-0.019295859
TN,CUMBERLAND RIVER HOSPITAL,1.018665859,1.018665859,0
TN,DECATUR COUNTY GENERAL HOSPITAL,0.996728,1.018665859,-0.021937859
TN,DELTA MEDICAL CENTER,1.03834,1.018665859,0.019674141
TN,EAST TENNESSEE CHILDRENS HOSPITAL,1.018665859,1.018665859,0
TN,ERLANGER BLEDSOE HOSPITAL,1.018665859,1.018665859,0
TN,ERLANGER MEDICAL CENTER,1.273887,1.018665859,0.255221141
TN,FORT LOUDON MEDICAL CENTER,0.91,1.018665859,-0.108665859
TN,FORT SANDERS REGIONAL MEDICAL CENTER,0.870751,1.018665859,-0.147914859
TN,FRANKLIN WOODS COMMUNITY HOSPITAL,0.982615,1.018665859,-0.036050859
TN,HARDIN MEDICAL CENTER,0.961414,1.018665859,-0.057251859
TN,HENDERSON COUNTY COMMUNITY HOSPITAL,0.995839,1.018665859,-0.022826859
TN,HENRY COUNTY MEDICAL CENTER,0.905783,1.018665859,-0.112882859
