State,Hospital Name,Rankings,Average,Difference
TN,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,42.1,42.43831776,-0.338317757
TN,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,41.88,42.43831776,-0.558317757
TN,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,41.42,42.43831776,-1.018317757
TN,ST FRANCIS HOSPITAL,40.78,42.43831776,-1.658317757
TN,ST JUDE CHILDRENS RESEARCH HOSPITAL,40.96,42.43831776,-1.478317757
TN,STARR REGIONAL MEDICAL CENTER ATHENS,42.1,42.43831776,-0.338317757
TN,SUMNER REGIONAL MEDICAL CENTER,42.08,42.43831776,-0.358317757
TN,SWEETWATER HOSPITAL ASSOCIATION,43.42,42.43831776,0.981682243
TN,SYCAMORE SHOALS HOSPITAL,44.02,42.43831776,1.581682243
TN,TAKOMA REGIONAL HOSPITAL,42.52,42.43831776,0.081682243
TN,TENNOVA HEALTHCARE,41.96,42.43831776,-0.478317757
TN,TENNOVA HEALTHCARE - JAMESTOWN,42.4,42.43831776,-0.038317757
TN,TENNOVA HEALTHCARE-CLARKSVILLE,41.14,42.43831776,-1.298317757
TN,TENNOVA HEALTHCARE-CLEVELAND,40.92,42.43831776,-1.518317757
TN,TENNOVA HEALTHCARE-DYERSBURG REGIONAL,40.86,42.43831776,-1.578317757
TN,TENNOVA HEALTHCARE-HARTON,41.1,42.43831776,-1.338317757
TN,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,43.22,42.43831776,0.781682243
TN,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,40.7,42.43831776,-1.738317757
TN,TENNOVA HEALTHCARE-LEBANON,40.6,42.43831776,-1.838317757
TN,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,42.3,42.43831776,-0.138317757
TN,TENNOVA HEALTHCARE-REGIONAL JACKSON,42.16,42.43831776,-0.278317757
TN,TENNOVA HEALTHCARE-SHELBYVILLE,41.82,42.43831776,-0.618317757
TN,TENNOVA HEALTHCARE-VOLUNTEER MARTIN,41.72,42.43831776,-0.718317757
TN,THREE RIVERS HOSPITAL,44.42,42.43831776,1.981682243
TN,TRISTAR ASHLAND CITY MEDICAL CENTER,45.84,42.43831776,3.401682243
TN,TRISTAR CENTENNIAL MEDICAL CENTER,42.72,42.43831776,0.281682243
TN,TRISTAR HENDERSONVILLE MEDICAL CENTER,42.12,42.43831776,-0.318317757
TN,TRISTAR HORIZON MEDICAL CENTER,42.24,42.43831776,-0.198317757
TN,TRISTAR SKYLINE MEDICAL CENTER,41.24,42.43831776,-1.198317757
TN,TRISTAR SOUTHERN HILLS MEDICAL CENTER,42.5,42.43831776,0.061682243
TN,TRISTAR STONECREST MEDICAL CENTER,41.5,42.43831776,-0.938317757
TN,TRISTAR SUMMIT MEDICAL CENTER,41.14,42.43831776,-1.298317757
TN,TROUSDALE MEDICAL CENTER,44.52,42.43831776,2.081682243
TN,TRUSTPOINT HOSPITAL,40.96,42.43831776,-1.478317757
TN,UNICOI COUNTY MEMORIAL HOSPITAL,43.46,42.43831776,1.021682243
TN,UNITY MEDICAL CENTER,41.08,42.43831776,-1.358317757
TN,UNIVERSITY OF TN MEDICAL CENTER (THE),42.86,42.43831776,0.421682243
TN,VANDERBILT UNIVERSITY MEDICAL CENTER,42.7,42.43831776,0.261682243
TN,WAYNE MEDICAL CENTER,44.12,42.43831776,1.681682243
TN,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,42.66,42.43831776,0.221682243
TN,WELLMONT HANCOCK COUNTY HOSPITAL,45.72,42.43831776,3.281682243
TN,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,44.12,42.43831776,1.681682243
TN,WELLMONT HOLSTON VALLEY MEDICAL CENTER,42.24,42.43831776,-0.198317757
TN,WILLIAMSON MEDICAL CENTER,43.3,42.43831776,0.861682243
TX,ABILENE REGIONAL MEDICAL CENTER,41.42,42.67960591,-1.259605911
TX,"AD HOSPITAL EAST, LLC",40.96,42.67960591,-1.719605911
TX,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,40.96,42.67960591,-1.719605911
TX,ALTUS BAYTOWN HOSPITAL,40.96,42.67960591,-1.719605911
TX,ANSON GENERAL HOSPITAL,45.88,42.67960591,3.200394089
TX,ARISE AUSTIN MEDICAL CENTER,44.22,42.67960591,1.540394089
TX,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC",40.96,42.67960591,-1.719605911
TX,BALLINGER MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,BAPTIST BEAUMONT HOSPITAL,41.8,42.67960591,-0.879605911
TX,BAPTIST EMERGENCY HOSPITAL,45.64,42.67960591,2.960394089
TX,BAPTIST MEDICAL CENTER,41.1,42.67960591,-1.579605911
TX,BAPTIST ST ANTHONY'S HOSPITAL,42.92,42.67960591,0.240394089
TX,"BAY AREA REGIONAL MEDICAL CENTER, LLC",41.48,42.67960591,-1.199605911
TX,BAYLOR EMERGENCY MEDICAL CENTER,41.92,42.67960591,-0.75960591
TX,BAYLOR EMERGENCY MEDICAL CENTER,46.08,42.67960591,3.400394089
TX,BAYLOR HEART AND VASCULAR HOSPITAL,45.02,42.67960591,2.340394089
TX,BAYLOR MEDICAL CENTER AT FRISCO,44.88,42.67960591,2.200394089
TX,BAYLOR MEDICAL CENTER AT IRVING,42.9,42.67960591,0.220394089
TX,BAYLOR MEDICAL CENTER AT TROPHY CLUB,44.18,42.67960591,1.500394089
TX,BAYLOR MEDICAL CENTER AT UPTOWN,45.28,42.67960591,2.600394089
TX,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,45.22,42.67960591,2.540394089
TX,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,43.18,42.67960591,0.500394089
TX,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,40.96,42.67960591,-1.719605911
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,42.8,42.67960591,0.120394089
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,45.68,42.67960591,3.000394089
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,43.98,42.67960591,1.300394089
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,46.18,42.67960591,3.500394089
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,41.42,42.67960591,-1.259605911
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI,43.52,42.67960591,0.840394089
TX,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,43.66,42.67960591,0.980394089
TX,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY,43.24,42.67960591,0.560394089
TX,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,41.7,42.67960591,-0.979605911
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,41.56,42.67960591,-1.119605911
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER CENTENNIAL,41.26,42.67960591,-1.419605911
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,40.98,42.67960591,-1.699605911
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,40.72,42.67960591,-1.959605911
TX,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,41.64,42.67960591,-1.039605911
TX,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,44.92,42.67960591,2.240394089
TX,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,44.24,42.67960591,1.560394089
TX,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,44.74,42.67960591,2.060394089
TX,BAYLOR UNIVERSITY MEDICAL CENTER,42.6,42.67960591,-0.079605911
TX,BAYSHORE MEDICAL CENTER,40.48,42.67960591,-2.199605911
TX,BAYSIDE COMMUNITY HOSPITAL,40.96,42.67960591,-1.719605911
TX,BELLVILLE ST JOSEPH HEALTH CENTER,40.96,42.67960591,-1.719605911
TX,BIG BEND REGIONAL MEDICAL CENTER,43.32,42.67960591,0.640394089
TX,BRAZOSPORT REGIONAL HEALTH SYSTEM,42.26,42.67960591,-0.419605911
TX,BROWNFIELD REGIONAL MEDICAL CENTER,42.88,42.67960591,0.200394089
TX,BROWNWOOD REGIONAL MEDICAL CENTER,42.16,42.67960591,-0.519605911
TX,BURLESON ST JOSEPH HEALTH CENTER,40.96,42.67960591,-1.719605911
TX,CARE REGIONAL MEDICAL CENTER,39.92,42.67960591,-2.759605911
TX,CEDAR PARK REGIONAL MEDICAL CENTER,41.72,42.67960591,-0.959605911
TX,CENTRAL TEXAS MEDICAL CENTER,42.34,42.67960591,-0.339605911
TX,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,41.1,42.67960591,-1.579605911
TX,CHI ST LUKES HEALTH MEMORIAL LUFKIN,42.16,42.67960591,-0.519605911
TX,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,40.96,42.67960591,-1.719605911
TX,CHILDREN'S HOSPITAL OF SAN ANTONIO,40.96,42.67960591,-1.719605911
TX,CHILDRENS MEDICAL CENTER PLANO,40.96,42.67960591,-1.719605911
TX,CHILDRENS MEDICAL CTR OF DALLAS,40.96,42.67960591,-1.719605911
TX,CHILDRESS REGIONAL MEDICAL CENTER,44.44,42.67960591,1.760394089
TX,CHILLICOTHE HOSPITAL DISTRICT,40.96,42.67960591,-1.719605911
TX,CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL,42.48,42.67960591,-0.199605911
TX,CHRISTUS GOOD SHEPHERD MEDICAL CENTER- LONGVIEW,42.7,42.67960591,0.020394089
TX,CHRISTUS JASPER MEMORIAL HOSPITAL,43.04,42.67960591,0.360394089
TX,CHRISTUS MOTHER FRANCES HOSPITAL,43.04,42.67960591,0.360394089
TX,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,41.28,42.67960591,-1.399605911
TX,CHRISTUS MOTHER FRANCES HOSPITAL- JACKSONVILLE,40.96,42.67960591,-1.719605911
TX,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,40.96,42.67960591,-1.719605911
TX,CHRISTUS SANTA ROSA HOSPITAL,42.22,42.67960591,-0.459605911
TX,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,42.54,42.67960591,-0.139605911
TX,CHRISTUS SPOHN HOSPITAL ALICE,42.72,42.67960591,0.040394089
TX,CHRISTUS SPOHN HOSPITAL BEEVILLE,41.06,42.67960591,-1.619605911
TX,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,40.76,42.67960591,-1.919605911
TX,CHRISTUS SPOHN HOSPITAL KLEBERG,41.2,42.67960591,-1.479605911
TX,CHRISTUS ST MICHAEL HEALTH SYSTEM,43.14,42.67960591,0.460394089
TX,CITIZENS MEDICAL CENTER,42.74,42.67960591,0.060394089
TX,CLAY COUNTY MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,CLEAR LAKE REGIONAL MEDICAL CENTER,41.14,42.67960591,-1.539605911
TX,CLEVELAND EMERGENCY HOSPITAL,40.96,42.67960591,-1.719605911
TX,COCHRAN MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,COGDELL MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,COLEMAN COUNTY MEDICAL CENTER COMPANY,45.16,42.67960591,2.480394089
TX,COLLEGE STATION MEDICAL CENTER,42.78,42.67960591,0.100394089
TX,COLLINGSWORTH GENERAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,COLUMBUS COMMUNITY HOSPITAL,43.42,42.67960591,0.740394089
TX,COMANCHE COUNTY MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,CONCHO COUNTY HOSPITAL,40.96,42.67960591,-1.719605911
TX,CONNALLY MEMORIAL MEDICAL CENTER,43.68,42.67960591,1.000394089
TX,CONROE REGIONAL MEDICAL CENTER,41.08,42.67960591,-1.599605911
TX,COOK CHILDRENS MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,"COOK CHILDRENS NORTHEAST HOSPITAL, LLC",40.96,42.67960591,-1.719605911
TX,COON MEMORIAL HOSPITAL,42.78,42.67960591,0.100394089
TX,CORNERSTONE REGIONAL HOSPITAL,42.28,42.67960591,-0.399605911
TX,"CORPUS CHRISTI MEDICAL CENTER,THE",41.74,42.67960591,-0.939605911
TX,CORYELL MEMORIAL HEALTHCARE SYSTEM,43.72,42.67960591,1.040394089
TX,COVENANT CHILDRENS HOSPITAL,40.96,42.67960591,-1.719605911
TX,COVENANT HOSPITAL LEVELLAND,43.84,42.67960591,1.160394089
TX,COVENANT HOSPITAL PLAINVIEW,43.28,42.67960591,0.600394089
TX,COVENANT MEDICAL CENTER,42.38,42.67960591,-0.299605911
TX,CRANE COUNTY HOSPITAL DISTRICT,40.96,42.67960591,-1.719605911
TX,CRESCENT MEDICAL CENTER LANCASTER,41.16,42.67960591,-1.519605911
TX,CROSBYTON CLINIC HOSPITAL,40.96,42.67960591,-1.719605911
TX,CUERO COMMUNITY HOSPITAL,43.76,42.67960591,1.080394089
TX,CULBERSON HOSPITAL,40.96,42.67960591,-1.719605911
TX,CUMBERLAND SURGICAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,CYPRESS FAIRBANKS MEDICAL CENTER,39.92,42.67960591,-2.759605911
TX,DALLAS MEDICAL CENTER,39,42.67960591,-3.679605911
TX,DALLAS REGIONAL MEDICAL CENTER,40.08,42.67960591,-2.599605911
TX,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,40.96,42.67960591,-1.719605911
TX,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,41.78,42.67960591,-0.899605911
TX,DENTON REGIONAL MEDICAL CENTER,42.66,42.67960591,-0.019605911
TX,DETAR HEALTHCARE SYSTEM,42.34,42.67960591,-0.339605911
TX,DIMMIT REGIONAL HOSPITAL,43.4,42.67960591,0.720394089
TX,DOCTORS HOSPITAL AT RENAISSANCE,41.7,42.67960591,-0.979605911
TX,DOCTORS HOSPITAL OF LAREDO,41.22,42.67960591,-1.459605911
TX,DRISCOLL CHILDRENS HOSPITAL,40.96,42.67960591,-1.719605911
TX,EAST TEXAS MEDICAL CENTER,41.68,42.67960591,-0.999605911
TX,EAST TEXAS MEDICAL CENTER ATHENS,42.38,42.67960591,-0.299605911
TX,EAST TEXAS MEDICAL CENTER JACKSONVILLE,43.88,42.67960591,1.200394089
TX,EAST TEXAS MEDICAL CENTER PITTSBURG,44.82,42.67960591,2.140394089
TX,EAST TEXAS MEDICAL CENTER QUITMAN,44.4,42.67960591,1.720394089
TX,EAST TEXAS MEDICAL CENTER TRINITY,40.96,42.67960591,-1.719605911
TX,EASTLAND MEMORIAL HOSPITAL,44.94,42.67960591,2.260394089
TX,EL CAMPO MEMORIAL HOSPITAL,42.24,42.67960591,-0.439605911
TX,EL PASO CHILDREN'S HOSPITAL,40.96,42.67960591,-1.719605911
TX,EL PASO SPECIALTY HOSPITAL,43.98,42.67960591,1.300394089
TX,ELECTRA MEMORIAL HOSPITAL,46.8,42.67960591,4.120394089
TX,EMERUS COMMUNITY HOSPITAL,40.96,42.67960591,-1.719605911
TX,EMERUS HOSPITAL,40.96,42.67960591,-1.719605911
TX,EMIL J FREIREICH CANCER CENTER,40.96,42.67960591,-1.719605911
TX,ENNIS REGIONAL MEDICAL CENTER,43.58,42.67960591,0.900394089
TX,ETMC CARTHAGE,43.48,42.67960591,0.800394089
TX,ETMC HENDERSON,42.2,42.67960591,-0.479605911
TX,FAITH COMMUNITY HOSPITAL,47,42.67960591,4.320394089
TX,FALLS COMMUNITY HOSPITAL AND CLINIC,44.58,42.67960591,1.900394089
TX,FIRST TEXAS HOSPITAL,40.96,42.67960591,-1.719605911
TX,FIRST TEXAS HOSPITAL CARRROLLTON LLC,42.74,42.67960591,0.060394089
TX,FISHER COUNTY HOSPITAL DISTRICT,40.96,42.67960591,-1.719605911
TX,FORT DUNCAN MEDICAL CENTER,41.1,42.67960591,-1.579605911
TX,FOUNDATION SURGICAL HOSPITAL OF EL PASO,43.04,42.67960591,0.360394089
TX,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,45.52,42.67960591,2.840394089
TX,FREESTONE MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,FRIO REGIONAL HOSPITAL,43.22,42.67960591,0.540394089
TX,GLEN ROSE MEDICAL CENTER,45.06,42.67960591,2.380394089
TX,GOLDEN PLAINS COMMUNITY HOSPITAL,43.76,42.67960591,1.080394089
TX,GOODALL WITCHER HOSPITAL,42.46,42.67960591,-0.219605911
TX,GRACE MEDICAL CENTER,43.58,42.67960591,0.900394089
TX,GRAHAM REGIONAL MEDICAL CENTER,43.48,42.67960591,0.800394089
TX,GRIMES ST JOSEPH HEALTH CENTER,40.96,42.67960591,-1.719605911
TX,GUADALUPE REGIONAL MEDICAL CENTER,43.62,42.67960591,0.940394089
TX,HAMILTON GENERAL HOSPITAL,45.7,42.67960591,3.020394089
TX,HAMILTON HOSPITAL,44.88,42.67960591,2.200394089
TX,HAMLIN MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,HANSFORD COUNTY HOSPITAL,40.96,42.67960591,-1.719605911
TX,HARDEMAN COUNTY MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,HARLINGEN MEDICAL CENTER,42.58,42.67960591,-0.099605911
TX,HARRIS HEALTH SYSTEM,41.56,42.67960591,-1.119605911
TX,HASKELL MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,40.96,42.67960591,-1.719605911
TX,HEART OF TEXAS MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,HEMPHILL COUNTY HOSPITAL,40.96,42.67960591,-1.719605911
TX,HENDRICK MEDICAL CENTER,42.6,42.67960591,-0.079605911
TX,HEREFORD REGIONAL MEDICAL CENTER,42.02,42.67960591,-0.659605911
TX,HILL COUNTRY MEMORIAL HOSPITAL INC,45.56,42.67960591,2.880394089
TX,HILL REGIONAL HOSPITAL,43.32,42.67960591,0.640394089
TX,HILLCREST BAPTIST MEDICAL CENTER,42.52,42.67960591,-0.159605911
TX,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,41.58,42.67960591,-1.099605911
TX,HOUSTON METHODIST HOSPITAL,42.6,42.67960591,-0.079605911
TX,HOUSTON METHODIST SAN JACINTO HOSPITAL,42.22,42.67960591,-0.459605911
TX,HOUSTON METHODIST ST JOHN HOSPITAL,41.96,42.67960591,-0.719605911
TX,HOUSTON METHODIST SUGARLAND HOSPITAL,43.7,42.67960591,1.020394089
TX,HOUSTON METHODIST WEST HOSPITAL,43.12,42.67960591,0.440394089
TX,HOUSTON METHODIST WILLOWBROOK HOSPITAL,43.62,42.67960591,0.940394089
TX,HOUSTON NORTHWEST MEDICAL CENTER,40.68,42.67960591,-1.999605911
TX,HOUSTON PHYSICIANS' HOSPITAL,45.12,42.67960591,2.440394089
TX,"HUMBLE SURGICAL HOSPITAL, LLC",40.96,42.67960591,-1.719605911
TX,HUNT REGIONAL MEDICAL CENTER,42.04,42.67960591,-0.639605911
TX,HUNTSVILLE MEMORIAL HOSPITAL,40,42.67960591,-2.679605911
TX,IRAAN GENERAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,JACKSON HEALTHCARE CENTER,40.96,42.67960591,-1.719605911
TX,JPS HEALTH NETWORK,41.26,42.67960591,-1.419605911
TX,KELL WEST REGIONAL HOSPITAL,43,42.67960591,0.320394089
TX,KIMBLE HOSPITAL,47.44,42.67960591,4.760394089
TX,KINGWOOD MEDICAL CENTER,41.68,42.67960591,-0.999605911
TX,KNAPP MEDICAL CENTER,41.46,42.67960591,-1.219605911
TX,KNOX COUNTY HOSPITAL,40.96,42.67960591,-1.719605911
TX,LAKE GRANBURY MEDICAL CENTER,41.5,42.67960591,-1.179605911
TX,LAMB HEALTHCARE CENTER,43.22,42.67960591,0.540394089
TX,LAREDO MEDICAL CENTER,40.24,42.67960591,-2.439605911
TX,LAS COLINAS MEDICAL CENTER,42.74,42.67960591,0.060394089
TX,LAS PALMAS MEDICAL CENTER,41.54,42.67960591,-1.139605911
TX,LAVACA MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,LIBERTY DAYTON REGIONAL MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,LIMESTONE MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,LITTLE RIVER HEALTHCARE,44.66,42.67960591,1.980394089
TX,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,40.96,42.67960591,-1.719605911
TX,LONGVIEW REGIONAL MEDICAL CENTER,42.76,42.67960591,0.080394089
TX,LUBBOCK HEART HOSPITAL LP,43.9,42.67960591,1.220394089
TX,LYNN COUNTY HOSPITAL DISTRICT,40.96,42.67960591,-1.719605911
TX,MADISON ST JOSEPH HEALTH CENTER,40.96,42.67960591,-1.719605911
TX,MARTIN COUNTY HOSPITAL DISTRICT,44.66,42.67960591,1.980394089
TX,MATAGORDA REGIONAL MEDICAL CENTER,41.56,42.67960591,-1.119605911
TX,MAYHILL HOSPITAL,40.96,42.67960591,-1.719605911
TX,MCCAMEY HOSPITAL,40.96,42.67960591,-1.719605911
TX,MEDICAL ARTS HOSPITAL,41.62,42.67960591,-1.059605911
TX,MEDICAL CENTER HOSPITAL,40.4,42.67960591,-2.279605911
TX,MEDICAL CENTER OF LEWISVILLE,42.68,42.67960591,0.000394089
TX,MEDICAL CENTER OF MCKINNEY,42.18,42.67960591,-0.499605911
TX,MEDICAL CENTER OF PLANO,42.06,42.67960591,-0.619605911
TX,MEDICAL CITY ALLIANCE,43.06,42.67960591,0.380394089
TX,MEDICAL CITY ARLINGTON,41.78,42.67960591,-0.899605911
TX,MEDICAL CITY DALLAS,42.34,42.67960591,-0.339605911
TX,MEDINA REGIONAL HOSPITAL,43.98,42.67960591,1.300394089
TX,MEMORIAL HERMANN HOSPITAL SYSTEM,42.68,42.67960591,0.000394089
TX,MEMORIAL HERMANN KATY HOSPITAL,43.08,42.67960591,0.400394089
TX,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,43.4,42.67960591,0.720394089
TX,MEMORIAL HERMANN NORTHEAST,42.22,42.67960591,-0.459605911
TX,MEMORIAL HERMANN SUGAR LAND HOSPITAL,42.08,42.67960591,-0.599605911
TX,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,44.04,42.67960591,1.360394089
TX,MEMORIAL HERMANN TEXAS MEDICAL CENTER,42.04,42.67960591,-0.639605911
TX,MEMORIAL HOSPITAL,43.52,42.67960591,0.840394089
TX,MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,MEMORIAL HOSPITAL,42.34,42.67960591,-0.339605911
TX,MEMORIAL HOSPITAL,41.88,42.67960591,-0.799605911
TX,MEMORIAL MEDICAL CENTER,43.9,42.67960591,1.220394089
TX,MEMORIAL MEDICAL CENTER LIVINGSTON,41.94,42.67960591,-0.739605911
TX,METHODIST AMBULATORY SURGERY HOSPITAL NW,45.46,42.67960591,2.780394089
TX,METHODIST CHARLTON MEDICAL CENTER,42.2,42.67960591,-0.479605911
TX,METHODIST DALLAS MEDICAL CENTER,42.72,42.67960591,0.040394089
TX,METHODIST HOSPITAL,42.18,42.67960591,-0.499605911
TX,METHODIST HOSPITAL FOR SURGERY,44.04,42.67960591,1.360394089
TX,METHODIST MANSFIELD MEDICAL CENTER,42.52,42.67960591,-0.159605911
TX,METHODIST MCKINNEY HOSPITAL,44.28,42.67960591,1.600394089
TX,METHODIST RICHARDSON MEDICAL CENTER,43.06,42.67960591,0.380394089
TX,METHODIST STONE OAK HOSPITAL,42.48,42.67960591,-0.199605911
TX,METROPLEX HOSPITAL,42.92,42.67960591,0.240394089
TX,MIDLAND MEMORIAL HOSPITAL,41.7,42.67960591,-0.979605911
TX,MISSION REGIONAL MEDICAL CENTER,42.46,42.67960591,-0.219605911
TX,MITCHELL COUNTY HOSPITAL DISTRICT,45.66,42.67960591,2.980394089
TX,MUENSTER MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,MULESHOE AREA MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,NACOGDOCHES MEDICAL CENTER,42.32,42.67960591,-0.359605911
TX,NAVARRO REGIONAL HOSPITAL,41.36,42.67960591,-1.319605911
TX,NIX HEALTH CARE SYSTEM,41.56,42.67960591,-1.119605911
TX,NOCONA GENERAL HOSPITAL,44.12,42.67960591,1.440394089
TX,NORTH AUSTIN MEDICAL CENTER,43.02,42.67960591,0.340394089
TX,NORTH CENTRAL SURGICAL CENTER LLP,45.08,42.67960591,2.400394089
TX,NORTH CYPRESS MEDICAL CENTER,41.96,42.67960591,-0.719605911
TX,NORTH HILLS HOSPITAL,42.62,42.67960591,-0.059605911
TX,NORTH RUNNELS HOSPITAL,40.96,42.67960591,-1.719605911
TX,NORTH TEXAS MEDICAL CENTER,43.72,42.67960591,1.040394089
TX,NORTHWEST HILLS SURGICAL HOSPITAL,44.52,42.67960591,1.840394089
TX,NORTHWEST TEXAS HOSPITAL,41.64,42.67960591,-1.039605911
TX,OAKBEND MEDICAL CENTER,41.5,42.67960591,-1.179605911
TX,OCHILTREE GENERAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,ODESSA REGIONAL MEDICAL CENTER,42.08,42.67960591,-0.599605911
TX,OTTO KAISER MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,OUR CHILDRENS HOUSE,40.96,42.67960591,-1.719605911
TX,PALACIOS COMMUNITY MEDICAL CENTER,40.96,42.67960591,-1.719605911
TX,PALESTINE REGIONAL MEDICAL CENTER,40.94,42.67960591,-1.739605911
TX,PALO PINTO GENERAL HOSPITAL,41.32,42.67960591,-1.359605911
TX,PAMPA REGIONAL MEDICAL CENTER,42.34,42.67960591,-0.339605911
TX,PARIS REGIONAL MEDICAL CENTER,40.38,42.67960591,-2.299605911
TX,PARK PLAZA HOSPITAL,41.36,42.67960591,-1.319605911
TX,PARKLAND HEALTH AND HOSPITAL SYSTEM,41.46,42.67960591,-1.219605911
TX,PARKVIEW HOSPITAL,40.96,42.67960591,-1.719605911
TX,PARKVIEW REGIONAL HOSPITAL,45.26,42.67960591,2.580394089
TX,PARMER COUNTY COMMUNITY HOSPITAL,40.96,42.67960591,-1.719605911
TX,PEARLAND MEDICAL CENTER,43.18,42.67960591,0.500394089
TX,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,43.66,42.67960591,0.980394089
TX,PETERSON REGIONAL MEDICAL CENTER,43.22,42.67960591,0.540394089
TX,"PHYSICIANS CENTRE,THE",46.4,42.67960591,3.720394089
TX,PINE CREEK MEDICAL CENTER LLP,43.18,42.67960591,0.500394089
TX,PLAINS MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,PLAZA MEDICAL CENTER OF FORT WORTH,42.8,42.67960591,0.120394089
TX,PROVIDENCE HEALTH CENTER,42.66,42.67960591,-0.019605911
TX,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,40.96,42.67960591,-1.719605911
TX,QUAIL CREEK SURGICAL HOSPITAL,46.48,42.67960591,3.800394089
TX,RANKIN HOSPITAL MEDICAL CLINIC,40.96,42.67960591,-1.719605911
TX,REAGAN MEMORIAL HOSPITAL,40.96,42.67960591,-1.719605911
TX,REEVES COUNTY HOSPITAL DISTRICT,42.92,42.67960591,0.240394089
