State,Hospital Name,Rating,MortalityRate,Preventability,StateMortAverage,MortDifference,StatePrevAverage,PrevDifference
PA,ST LUKE'S MINERS MEMORIAL HOSPITAL,8.188259503,12.862318,6.12277155,13.53045946,-0.668141462,6.299853913,-0.177082363
PA,ST LUKE'S QUAKERTOWN HOSPITAL,8.39814881,13.324173,6.10225,13.53045946,-0.206286462,6.299853913,-0.197603913
PA,ST MARY MEDICAL CENTER,8.350116823,13.200728,6.13078475,13.53045946,-0.329731462,6.299853913,-0.169069163
PA,SUBURBAN COMMUNITY HOSPITAL,9.12067358,14.588536,6.4687476,13.53045946,1.058076538,6.299853913,0.168893687
PA,SUNBURY COMMUNITY HOSPITAL,8.87141207,14.030131,6.50643,13.53045946,0.499671538,6.299853913,0.206576087
PA,SURGICAL INSTITUTE OF READING,8.589923063,13.748739,6.08004495,13.53045946,0.218279538,6.299853913,-0.219808963
PA,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,8.632735185,13.748739,6.2023653,13.53045946,0.218279538,6.299853913,-0.097488613
PA,TEMPLE UNIVERSITY HOSPITAL,8.456538023,13.022694,6.67391955,13.53045946,-0.507765462,6.299853913,0.374065637
PA,THOMAS JEFFERSON UNIVERSITY HOSPITAL,8.303921455,12.998276,6.2706621,13.53045946,-0.532183462,6.299853913,-0.029191813
PA,TITUSVILLE HOSPITAL,8.54421309,13.491597,6.29475,13.53045946,-0.038862462,6.299853913,-0.005103913
PA,TROY COMMUNITY HOSPITAL,8.62441765,13.662245,6.29475,13.53045946,0.131785538,6.299853913,-0.005103913
PA,TYLER MEMORIAL HOSPITAL,8.61411995,13.640335,6.29475,13.53045946,0.109875538,6.299853913,-0.005103913
PA,TYRONE HOSPITAL,8.56421864,13.534162,6.29475,13.53045946,0.003702538,6.299853913,-0.005103913
PA,UNIONTOWN HOSPITAL,8.549901063,13.601924,6.16284795,13.53045946,0.071464538,6.299853913,-0.137005963
PA,UPMC ALTOONA,9.62956535,15.658705,6.48564,13.53045946,2.128245538,6.299853913,0.185786087
PA,UPMC BEDFORD MEMORIAL,8.700528495,13.876528,6.2244581,13.53045946,0.346068538,6.299853913,-0.075395813
PA,UPMC EAST,8.13694348,12.719148,6.1684112,13.53045946,-0.811311462,6.299853913,-0.131442713
PA,UPMC HAMOT,8.56570952,13.611616,6.195,13.53045946,0.081156538,6.299853913,-0.104853913
PA,UPMC HORIZON,8.36183333,13.09993,6.2996178,13.53045946,-0.430529462,6.299853913,-0.000236113
PA,UPMC MCKEESPORT,7.97404822,12.440076,6.07775,13.53045946,-1.090383462,6.299853913,-0.222103913
PA,UPMC MERCY,9.280750133,14.441042,7.12417255,13.53045946,0.910582538,6.299853913,0.824318637
PA,UPMC NORTHWEST,8.014266438,12.602652,5.97434285,13.53045946,-0.927807462,6.299853913,-0.325511063
PA,UPMC PASSAVANT,8.400044225,13.460236,5.9249523,13.53045946,-0.070223462,6.299853913,-0.374901613
PA,UPMC PRESBYTERIAN SHADYSIDE,8.651752398,13.893374,6.06247605,13.53045946,0.362914538,6.299853913,-0.237377863
PA,UPMC ST MARGARET,8.375207718,12.482224,7.16732125,13.53045946,-1.048235462,6.299853913,0.867467337
PA,VALLEY FORGE MEDICAL CENTER AND HOSPITAL,8.66506983,13.748739,6.29475,13.53045946,0.218279538,6.299853913,-0.005103913
PA,WARREN GENERAL HOSPITAL,8.536554043,13.258503,6.58587895,13.53045946,-0.271956462,6.299853913,0.286025037
PA,WASHINGTON HEALTH SYSTEM GREENE,8.598255223,13.633481,6.25862615,13.53045946,0.103021538,6.299853913,-0.041227763
PA,"WASHINGTON HOSPITAL, THE",8.1763724,13.023206,5.8727588,13.53045946,-0.507253462,6.299853913,-0.427095113
PA,WAYNE MEMORIAL HOSPITAL,9.092371845,14.579646,6.3998235,13.53045946,1.049186538,6.299853913,0.099969587
PA,WAYNESBORO HOSPITAL,8.268811235,12.950762,6.2341517,13.53045946,-0.579697462,6.299853913,-0.065702213
PA,WELLSPAN EPHRATA COMMUNITY HOSPITAL,8.80915181,13.474073,7.07525,13.53045946,-0.056386462,6.299853913,0.775396087
PA,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,8.598499043,13.748739,6.10454775,13.53045946,0.218279538,6.299853913,-0.195306163
PA,WEST PENN HOSPITAL,8.516812715,13.618561,6.0459687,13.53045946,0.088101538,6.299853913,-0.253885213
PA,WILKES-BARRE GENERAL HOSPITAL,9.384186308,15.106101,6.52662525,13.53045946,1.575641538,6.299853913,0.226771337
PA,WILLIAMSPORT REGIONAL MEDICAL CENTER,9.008592413,14.463377,6.31658635,13.53045946,0.932917538,6.299853913,0.016732437
PA,WINDBER HOSPITAL,8.520628628,13.480359,6.24245685,13.53045946,-0.050100462,6.299853913,-0.057397063
PA,YORK HOSPITAL,8.469760243,13.649205,5.87038255,13.53045946,0.118745538,6.299853913,-0.429471363
PR,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,"ASOCIACION HOSPITAL DEL MAESTRO, INC",9.1979751,14.88258,6.29475,14.08905174,0.793528264,6.294146226,0.000603774
PR,AUXILIO MUTUO HOSPITAL,9.50168205,15.528765,6.29475,14.08905174,1.439713264,6.294146226,0.000603774
PR,BELLA VISTA HOSPITAL,8.7777199,13.98842,6.29475,14.08905174,-0.100631736,6.294146226,0.000603774
PR,CARIBBEAN MEDICAL CENTER,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,CENTRO CARDIOVASCULAR,8.55336794,13.612352,6.15875,14.08905174,-0.476699736,6.294146226,-0.135396226
PR,CENTRO MEDICO WILMA N VAZQUEZ,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,DOCTORS CENTER HOSPITAL BAYAMON,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,DOCTORS' CENTER HOSPITAL SAN JUAN,8.93369692,14.320286,6.29475,14.08905174,0.231234264,6.294146226,0.000603774
PR,"DOCTORS' CENTER HOSPITAL, INC",8.64518413,13.706429,6.29475,14.08905174,-0.382622736,6.294146226,0.000603774
PR,HIMA SAN PABLO BAYAMON,8.51553172,13.353126,6.39875,14.08905174,-0.735925736,6.294146226,0.104603774
PR,HIMA SAN PABLO CUPEY,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HIMA SAN PABLO HUMACAO,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HIMA SAN PABLO-CAGUAS,9.5532763,15.63854,6.29475,14.08905174,1.549488264,6.294146226,0.000603774
PR,HIMA-SAN PABLO FAJARDO,9.13300089,14.744337,6.29475,14.08905174,0.655285264,6.294146226,0.000603774
PR,HOSP COMUNITARIO BUEN SAMARITANO,9.24820071,14.989443,6.29475,14.08905174,0.900391264,6.294146226,0.000603774
PR,HOSPITAL DAMAS INC,8.77845639,13.989987,6.29475,14.08905174,-0.099064736,6.294146226,0.000603774
PR,HOSPITAL DE LA CONCEPCION,8.85068787,14.143671,6.29475,14.08905174,0.054619264,6.294146226,0.000603774
PR,HOSPITAL DR CAYETANO COLL Y TOSTE,8.95015444,14.355302,6.29475,14.08905174,0.266250264,6.294146226,0.000603774
PR,HOSPITAL DR SUSONI INC,8.66025985,13.738505,6.29475,14.08905174,-0.350546736,6.294146226,0.000603774
PR,HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL GENERAL DE CASTANER,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL HERMANOS MELENDEZ INC,8.86196881,14.167673,6.29475,14.08905174,0.078621264,6.294146226,0.000603774
PR,HOSPITAL MENONITA CAGUAS INC,8.57841593,13.564369,6.29475,14.08905174,-0.524682736,6.294146226,0.000603774
PR,HOSPITAL MENONITA DE CAYEY,8.82987345,14.099385,6.29475,14.08905174,0.010333264,6.294146226,0.000603774
PR,HOSPITAL METROPOLITANO DE LA MONTANA,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL METROPOLITANO DR PILA,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL METROPOLITANO DR TITO MATTEI,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL METROPOLITANO SAN GERMAN,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL ORIENTE,8.72572756,13.877798,6.29475,14.08905174,-0.211253736,6.294146226,0.000603774
PR,"HOSPITAL PAVIA HATO REY, INC",8.7777199,13.98842,6.29475,14.08905174,-0.100631736,6.294146226,0.000603774
PR,HOSPITAL PAVIA SANTURCE,8.96627544,14.389602,6.29475,14.08905174,0.300550264,6.294146226,0.000603774
PR,HOSPITAL PEREA,9.06841302,14.606916,6.29475,14.08905174,0.517864264,6.294146226,0.000603774
PR,HOSPITAL SAN CARLOS BORROMEO,8.78062074,13.994592,6.29475,14.08905174,-0.094459736,6.294146226,0.000603774
PR,HOSPITAL SAN CRISTOBAL,8.83861545,14.117985,6.29475,14.08905174,0.028933264,6.294146226,0.000603774
PR,HOSPITAL SAN FRANCISCO,9.14166628,14.762774,6.29475,14.08905174,0.673722264,6.294146226,0.000603774
PR,HOSPITAL SAN GERARDO,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,HOSPITAL UNIVERSITARIO DE ADULTO,8.79215031,14.019123,6.29475,14.08905174,-0.069928736,6.294146226,0.000603774
PR,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,"HOSPITAL UPR, DR  FEDERICO TRILLA",9.04634699,14.559967,6.29475,14.08905174,0.470915264,6.294146226,0.000603774
PR,LAFAYETTE HOSPITAL,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,MANATI MEDICAL CENTER DR OTERO LOPEZ,8.53298103,13.467699,6.29475,14.08905174,-0.621352736,6.294146226,0.000603774
PR,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,9.07923383,14.629939,6.29475,14.08905174,0.540887264,6.294146226,0.000603774
PR,MENNONITE GENERAL HOSPITAL INC,8.61637924,13.645142,6.29475,14.08905174,-0.443909736,6.294146226,0.000603774
PR,METROPOLITAN HOSPITAL,9.27085048,15.037634,6.29475,14.08905174,0.948582264,6.294146226,0.000603774
PR,PRESBYTERIAN COMMUNITY HOSP,8.96732307,14.391831,6.29475,14.08905174,0.302779264,6.294146226,0.000603774
PR,PROFESSIONAL HOSPITAL GUAYNABO INC,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,RYDER MEMORIAL HOSPITAL INC,9.25565397,15.005301,6.29475,14.08905174,0.916249264,6.294146226,0.000603774
PR,SAN JUAN MUNICIPAL HOSPITAL,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,SAN LUKE'S MEMORIAL HOSPITAL INC,8.98388493,14.427069,6.29475,14.08905174,0.338017264,6.294146226,0.000603774
PR,SANTA ROSA CLINIC,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
PR,UNIVERSITY PEDIATRIC HOSPITAL,8.66506983,13.748739,6.29475,14.08905174,-0.340312736,6.294146226,0.000603774
RI,KENT COUNTY MEMORIAL HOSPITAL,8.414669263,13.176922,6.34718835,12.99647073,0.180451273,6.237574273,0.109614077
RI,LANDMARK MEDICAL CENTER,8.241213168,13.05209,6.01923105,12.99647073,0.055619273,6.237574273,-0.218343223
RI,MEMORIAL HOSPITAL OF RHODE ISLAND,8.260437228,12.9012,6.27678065,12.99647073,-0.095270727,6.237574273,0.039206377
RI,NEWPORT HOSPITAL,8.255343363,12.420783,6.90735815,12.99647073,-0.575687727,6.237574273,0.669783877
RI,OUR LADY OF FATIMA HOSPITAL,8.28310278,13.231583,5.8978822,12.99647073,0.235112273,6.237574273,-0.339692073
RI,RHODE ISLAND HOSPITAL,8.697664795,13.825113,6.2853191,12.99647073,0.828642273,6.237574273,0.047744827
RI,ROGER WILLIAMS MEDICAL CENTER,8.287059618,12.90217,6.35154205,12.99647073,-0.094300727,6.237574273,0.113967777
RI,SOUTH COUNTY HOSPITAL INC,8.219106343,12.860634,6.21316675,12.99647073,-0.135836727,6.237574273,-0.024407523
RI,THE MIRIAM HOSPITAL,7.578200218,11.593628,6.08341445,12.99647073,-1.402842727,6.237574273,-0.154159823
RI,WESTERLY HOSPITAL,8.390200253,13.248316,6.18140495,12.99647073,0.251845273,6.237574273,-0.056169323
RI,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,8.579417585,13.748739,6.0500293,12.99647073,0.752268273,6.237574273,-0.187544973
SC,ABBEVILLE AREA MEDICAL CENTER,8.46961469,13.332877,6.29475,13.94020275,-0.60732575,6.342142663,-0.047392663
SC,AIKEN REGIONAL MEDICAL CENTER,9.742548405,15.851831,6.5491081,13.94020275,1.91162825,6.342142663,0.206965438
SC,ALLENDALE COUNTY HOSPITAL,8.90770075,14.264975,6.29475,13.94020275,0.32477225,6.342142663,-0.047392663
SC,ANMED HEALTH,8.157001723,13.376691,5.34273415,13.94020275,-0.56351175,6.342142663,-0.999408513
SC,BAPTIST EASLEY HOSPITAL,8.5833618,13.531622,6.3528556,13.94020275,-0.40858075,6.342142663,0.010712938
SC,BEAUFORT COUNTY MEMORIAL HOSPITAL,8.585819513,13.87559,5.89797775,13.94020275,-0.06461275,6.342142663,-0.444164913
SC,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,8.569771975,13.247201,6.6959643,13.94020275,-0.69300175,6.342142663,0.353821638
SC,CANNON MEMORIAL HOSPITAL,9.046359495,14.58797,6.2571817,13.94020275,0.64776725,6.342142663,-0.084960962
SC,CAROLINA PINES REGIONAL MEDICAL CENTER,8.817994103,14.209151,6.11340895,13.94020275,0.26894825,6.342142663,-0.228733713
SC,CAROLINAS HOSPITAL SYSTEM,8.128006255,12.24045,6.7856993,13.94020275,-1.69975275,6.342142663,0.443556638
SC,CAROLINAS HOSPITAL SYSTEM MARION,8.700434983,13.906604,6.18380315,13.94020275,-0.03359875,6.342142663,-0.158339513
SC,CHESTER REGIONAL MEDICAL CENTER,8.936914453,14.347012,6.26805375,13.94020275,0.40680925,6.342142663,-0.074088912
SC,COASTAL CAROLINA HOSPITAL,8.48604323,13.318186,6.3614166,13.94020275,-0.62201675,6.342142663,0.019273938
SC,COLLETON MEDICAL CENTER,8.67380283,13.953352,6.0449354,13.94020275,0.01314925,6.342142663,-0.297207263
SC,CONWAY MEDICAL CENTER,9.600973108,15.926675,6.04410245,13.94020275,1.98647225,6.342142663,-0.298040213
SC,EAST COOPER MEDICAL CENTER,8.564065063,13.784761,5.95779255,13.94020275,-0.15544175,6.342142663,-0.384350113
SC,EDGEFIELD COUNTY HOSPITAL,8.74305834,13.914672,6.29475,13.94020275,-0.02553075,6.342142663,-0.047392663
SC,FAIRFIELD MEMORIAL HOSPITAL,8.66506983,13.748739,6.29475,13.94020275,-0.19146375,6.342142663,-0.047392663
SC,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,8.6008613,13.440206,6.5256128,13.94020275,-0.49999675,6.342142663,0.183470138
SC,GHS GREENVILLE MEMORIAL HOSPITAL,8.411214465,14.139163,5.0451653,13.94020275,0.19896025,6.342142663,-1.296977363
SC,GHS GREER MEMORIAL HOSPITAL,8.73739915,13.950892,6.2299426,13.94020275,0.01068925,6.342142663,-0.112200062
SC,GHS HILLCREST MEMORIAL HOSPITAL,8.872539865,14.313446,6.1292007,13.94020275,0.37324325,6.342142663,-0.212941963
SC,GHS OCONEE MEMORIAL  HOSPITAL,8.70393183,13.561239,6.65757,13.94020275,-0.37896375,6.342142663,0.315427338
SC,GHS PATEWOOD MEMORIAL HOSPITAL,8.5318942,13.748739,5.9142482,13.94020275,-0.19146375,6.342142663,-0.427894462
SC,GRAND STRAND REGIONAL MEDICAL CENTER,8.758964425,13.600553,6.7620129,13.94020275,-0.33964975,6.342142663,0.419870238
SC,HAMPTON REGIONAL MEDICAL CENTER,8.885572775,14.235076,6.2716773,13.94020275,0.29487325,6.342142663,-0.070465362
SC,HILTON HEAD REGIONAL MEDICAL CENTER,9.844607498,14.737521,8.33706465,13.94020275,0.79731825,6.342142663,1.994921988
SC,KERSHAWHEALTH,8.43781108,13.168588,6.4244992,13.94020275,-0.77161475,6.342142663,0.082356537
SC,LAKE CITY COMMUNITY HOSPITAL,8.56917338,13.544704,6.29475,13.94020275,-0.39549875,6.342142663,-0.047392663
SC,LEXINGTON MEDICAL CENTER,8.714613018,13.536266,6.72162285,13.94020275,-0.40393675,6.342142663,0.379480188
SC,MARY BLACK HEALTH SYSTEM GAFFNEY,8.88956253,14.319825,6.1692708,13.94020275,0.37962225,6.342142663,-0.172871863
SC,MARY BLACK HEALTH SYSTEM SPARTANBURG,8.824654038,14.086611,6.29699105,13.94020275,0.14640825,6.342142663,-0.045151612
SC,MCLEOD HEALTH CHERAW,8.8258197,14.09076,6.29475,13.94020275,0.15055725,6.342142663,-0.047392663
SC,MCLEOD HEALTH CLARENDON,8.66506983,13.748739,6.29475,13.94020275,-0.19146375,6.342142663,-0.047392663
SC,MCLEOD LORIS  HOSPITAL,8.524082615,13.008337,6.8861835,13.94020275,-0.93186575,6.342142663,0.544040838
SC,MCLEOD MEDICAL CENTER - DARLINGTON,8.50042742,13.398436,6.29475,13.94020275,-0.54176675,6.342142663,-0.047392663
SC,MCLEOD MEDICAL CENTER - DILLON,8.87266698,14.247935,6.2175358,13.94020275,0.30773225,6.342142663,-0.124606862
SC,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,8.259418868,13.028033,6.10355245,13.94020275,-0.91216975,6.342142663,-0.238590213
SC,MOUNT PLEASANT HOSPITAL,8.153761705,12.76902,6.1494923,13.94020275,-1.17118275,6.342142663,-0.192650362
SC,MUSC MEDICAL CENTER,9.069883045,14.929774,5.8653979,13.94020275,0.98957125,6.342142663,-0.476744763
SC,NEWBERRY COUNTY MEMORIAL HOSPITAL,8.700282865,14.03995,6.0043039,13.94020275,0.09974725,6.342142663,-0.337838763
SC,PALMETTO HEALTH BAPTIST,9.0234527,14.208253,6.7016394,13.94020275,0.26805025,6.342142663,0.359496738
SC,PALMETTO HEALTH BAPTIST PARKRIDGE,8.785125743,13.281161,7.26565735,13.94020275,-0.65904175,6.342142663,0.923514688
SC,PALMETTO HEALTH RICHLAND,8.944247745,14.196958,6.4905071,13.94020275,0.25675525,6.342142663,0.148364438
SC,PALMETTO HEALTH TUOMEY HOSPITAL,8.84980281,13.648623,6.957,13.94020275,-0.29157975,6.342142663,0.614857338
SC,PELHAM MEDICAL CENTER,8.123211915,12.470549,6.4630111,13.94020275,-1.46965375,6.342142663,0.120868438
SC,PIEDMONT MEDICAL CENTER,11.0923716,18.299852,7.1184033,13.94020275,4.35964925,6.342142663,0.776260638
SC,PROVIDENCE HEALTH,8.372227408,13.164643,6.24241485,13.94020275,-0.77555975,6.342142663,-0.099727812
SC,ROPER HOSPITAL,7.936975973,13.101871,5.08313315,13.94020275,-0.83833175,6.342142663,-1.259009513
SC,SELF REGIONAL HEALTHCARE,9.57250405,14.63055,7.703273,13.94020275,0.69034725,6.342142663,1.361130338
SC,SHRINERS HOSPITALS FOR CHILDREN,8.66506983,13.748739,6.29475,13.94020275,-0.19146375,6.342142663,-0.047392663
SC,SPARTANBURG MEDICAL CENTER,9.57080325,15.165907,6.9795056,13.94020275,1.22570425,6.342142663,0.637362938
SC,SPRINGS MEMORIAL HOSPITAL,9.361129825,14.892421,6.7476913,13.94020275,0.95221825,6.342142663,0.405548638
SC,ST FRANCIS-DOWNTOWN,8.7344023,14.140673,5.9665314,13.94020275,0.20047025,6.342142663,-0.375611263
SC,TIDELANDS HEALTH,8.096689915,12.636868,6.1638913,13.94020275,-1.30333475,6.342142663,-0.178251362
SC,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,8.269115285,13.077201,6.0652309,13.94020275,-0.86300175,6.342142663,-0.276911762
SC,TRIDENT MEDICAL CENTER,9.23134214,15.456216,5.6197732,13.94020275,1.51601325,6.342142663,-0.722369463
SC,TRMC OF ORANGEBURG & CALHOUN,8.517341318,13.540526,6.15226885,13.94020275,-0.39967675,6.342142663,-0.189873813
SC,UNION MEDICAL CENTER,8.63040827,13.674991,6.29475,13.94020275,-0.26521175,6.342142663,-0.047392663
SC,WILLIAMSBURG REGIONAL HOSPITAL,8.78973827,14.013991,6.29475,13.94020275,0.07378825,6.342142663,-0.047392663
SD,AVERA DE SMET MEMORIAL HOSPITAL - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,AVERA DELLS AREA HOSPITAL  - CAH,8.81238146,14.062168,6.29475,14.01661188,0.045556121,6.374588584,-0.079838584
SD,AVERA FLANDREAU HOSPITAL - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,AVERA GETTYSBURG HOSPITAL,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,AVERA GREGORY HOSPITAL,8.42324214,13.234212,6.29475,14.01661188,-0.782399879,6.374588584,-0.079838584
SD,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,8.61366123,13.639359,6.29475,14.01661188,-0.377252879,6.374588584,-0.079838584
SD,AVERA HEART HOSPITAL OF SOUTH DAKOTA,7.86951597,12.977287,5.0576888,14.01661188,-1.039324879,6.374588584,-1.316899784
SD,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,8.95284,14.468558,6.1503364,14.01661188,0.451946121,6.374588584,-0.224252184
SD,AVERA QUEEN OF PEACE,8.442022185,13.328044,6.2224043,14.01661188,-0.688567879,6.374588584,-0.152184284
SD,AVERA SACRED HEART HOSPITAL,8.90456145,14.119806,6.4807218,14.01661188,0.103194121,6.374588584,0.106133216
SD,AVERA ST BENEDICT HEALTH CENTER - CAH,8.79286518,14.020644,6.29475,14.01661188,0.004032121,6.374588584,-0.079838584
SD,AVERA ST LUKES,7.974426425,12.49262,6.0082715,14.01661188,-1.523991879,6.374588584,-0.366317084
SD,AVERA ST MARY'S HOSPITAL,8.753291305,14.054932,6.1356379,14.01661188,0.038320121,6.374588584,-0.238950684
SD,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,BLACK HILLS SURGICAL HOSPITAL LLP,8.637172783,13.748739,6.21504415,14.01661188,-0.267872879,6.374588584,-0.159544434
SD,BOWDLE HOSPITAL - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,BROOKINGS HEALTH SYSTEM,8.935181185,14.351435,6.2571621,14.01661188,0.334823121,6.374588584,-0.117426484
SD,COMMUNITY MEMORIAL HOSPITAL,17.36190038,27.565054,12.5895,14.01661188,13.54844212,6.374588584,6.214911416
SD,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,8.5177582,13.43531,6.29475,14.01661188,-0.581301879,6.374588584,-0.079838584
SD,DUNES SURGICAL HOSPITAL,8.658336863,13.748739,6.27551295,14.01661188,-0.267872879,6.374588584,-0.099075634
SD,EUREKA COMMUNITY HEALTH SERVICES - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,FALL RIVER HOSPITAL - CAH,8.52111776,13.442458,6.29475,14.01661188,-0.574153879,6.374588584,-0.079838584
SD,FAULKTON AREA MEDICAL CENTER,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,FREEMAN MEDICAL CENTER - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,HANS P PETERSON MEMORIAL HOSPITAL - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,HURON REGIONAL MEDICAL CENTER,9.25157625,14.996625,6.29475,14.01661188,0.980013121,6.374588584,-0.079838584
SD,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,LIFESCAPE,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,MADISON REGIONAL HEALTH SYSTEM,8.62895785,13.671905,6.29475,14.01661188,-0.344706879,6.374588584,-0.079838584
SD,MARSHALL COUNTY HEALTHCARE CENTER - CAH,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,MILBANK AREA HOSPITAL/AVERA HEALTH,8.74305834,13.914672,6.29475,14.01661188,-0.101939879,6.374588584,-0.079838584
SD,MOBRIDGE REGIONAL HOSPITAL - CAH,9.12500901,14.727333,6.29475,14.01661188,0.710721121,6.374588584,-0.079838584
SD,PHS INDIAN HOSPITAL AT EAGLE BUTTE,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,PHS INDIAN HOSPITAL AT PINE RIDGE,8.64773905,13.711865,6.29475,14.01661188,-0.304746879,6.374588584,-0.079838584
SD,PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,PHS INDIAN HOSPITAL AT ROSEBUD,8.56975054,13.545932,6.29475,14.01661188,-0.470679879,6.374588584,-0.079838584
SD,PIONEER MEMORIAL HOSPITAL - CAH,8.73439295,13.896235,6.29475,14.01661188,-0.120376879,6.374588584,-0.079838584
SD,PLATTE HEALTH CENTER - CAH,8.50042742,13.398436,6.29475,14.01661188,-0.618175879,6.374588584,-0.079838584
SD,PRAIRIE LAKES HOSPITAL,9.20761367,14.504311,6.83025,14.01661188,0.487699121,6.374588584,0.455661416
SD,REGIONAL HEALTH CUSTER HOSPITAL,8.66506983,13.748739,6.29475,14.01661188,-0.267872879,6.374588584,-0.079838584
SD,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,8.76905451,13.969983,6.29475,14.01661188,-0.046628879,6.374588584,-0.079838584
SD,REGIONAL HEALTH RAPID CITY HOSPITAL,8.54967355,13.441965,6.377,14.01661188,-0.574646879,6.374588584,0.002411416
SD,REGIONAL HEALTH SPEARFISH HOSPITAL,8.93468342,14.343236,6.26675,14.01661188,0.326624121,6.374588584,-0.107838584
SD,REGIONAL HEALTH STURGIS HOSPITAL,8.89998993,14.248569,6.29475,14.01661188,0.231957121,6.374588584,-0.079838584
SD,SAME DAY SURGERY CENTER LLC,8.652092303,13.748739,6.25767135,14.01661188,-0.267872879,6.374588584,-0.116917234
SD,SANFORD ABERDEEN MEDICAL CENTER,8.38077355,13.239494,6.1663182,14.01661188,-0.777117879,6.374588584,-0.208270384
SD,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,8.62174288,13.656554,6.29475,14.01661188,-0.360057879,6.374588584,-0.079838584
