,18-44,*,*,2078,79.161905,62,2.361905,130,4.952381,257,9.790476,92,3.504762,*,*,,
,45-64,23,0.693607,2211,66.676719,110,3.31725,394,11.881785,521,15.711701,57,1.718938,*,*,,
,65-84,31,1.312447,996,42.167655,74,3.132938,680,28.789162,568,24.047417,13,0.550381,*,*,,
,85+,17,2.37099,193,26.917713,12,1.67364,322,44.909344,171,23.849372,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,28,0.582848,3234,67.318901,156,3.247294,640,13.322231,632,13.155704,114,2.373022,*,*,,
,Female,49,0.966088,3065,60.429811,115,2.26735,892,17.586751,898,17.705047,53,1.044953,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #10 Endocrine, Nutritional & Metabolic Diseases & Disorders -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,158,1.100662,10109,70.421456,253,1.762452,1986,13.834901,1582,11.02055,267,1.859979,*,*,,
Age group,<1,*,*,191,96.954315,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,1040,95.764273,*,*,15,1.381215,18,1.657459,*,*,*,*,,
,18-44,*,*,3152,88.564203,51,1.432987,95,2.669289,111,3.118854,144,4.04608,*,*,,
,45-64,42,0.878661,3497,73.158996,89,1.861925,490,10.251046,566,11.841004,96,2.008368,*,*,,
,65-84,74,2.031851,1895,52.031851,84,2.306425,893,24.519495,673,18.478858,23,0.631521,*,*,,
,85+,34,3.125,332,30.514706,17,1.5625,493,45.3125,210,19.301471,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,76,1.215611,4358,69.705694,122,1.951376,823,13.163788,732,11.708253,141,2.255278,*,*,,
,Female,82,1.011971,5751,70.973713,131,1.616685,1163,14.352709,850,10.489942,126,1.55498,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #11 Diseases & Disorders Of The Kidney & Urinary Tract -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,411,1.916709,12453,58.074896,451,2.10325,4967,23.163736,2971,13.855337,190,0.88607,*,*,,
Age group,<1,*,*,130,98.484848,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,687,96.488764,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,2445,87.571633,40,1.432665,97,3.474212,118,4.226361,86,3.080229,*,*,,
,45-64,72,1.23351,4334,74.250471,137,2.347096,646,11.067329,575,9.850951,73,1.250642,*,*,,
,65-84,214,2.44348,4042,46.15209,196,2.237954,2615,29.858415,1664,18.999772,27,0.30829,*,*,,
,85+,117,3.643725,814,25.350358,67,2.086577,1605,49.984429,605,18.841482,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,202,2.233772,5547,61.340263,227,2.510229,1780,19.683733,1179,13.037709,108,1.194294,*,*,,
,Female,209,1.68562,6906,55.69804,223,1.798532,3187,25.703686,1792,14.452778,82,0.661344,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #12 Diseases & Disorders Of The Male Reproductive System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,11,0.848765,1082,83.487654,18,1.388889,77,5.941358,97,7.484568,11,0.848765,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,38,100,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,129,85.430464,*,*,*,*,13,8.609272,*,*,*,*,,
,45-64,*,*,444,87.920792,*,*,18,3.564356,25,4.950495,*,*,*,*,,
,65-84,*,*,439,80.99631,*,*,45,8.302583,46,8.487085,*,*,*,*,,
,85+,*,*,28,50,*,*,13,23.214286,13,23.214286,*,*,*,*,,
Sex,Male,11,0.848765,1082,83.487654,18,1.388889,77,5.941358,97,7.484568,11,0.848765,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #13 Diseases & Disorders Of The Female Reproductive System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,31,0.650031,4446,93.227092,26,0.545188,113,2.369469,144,3.019501,*,*,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,118,98.333333,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,2114,98.14299,*,*,*,*,23,1.067781,*,*,*,*,,
,45-64,*,*,1663,94.220963,15,0.849858,21,1.189802,53,3.002833,*,*,*,*,,
,65-84,14,2.118003,521,78.81997,*,*,65,9.833585,54,8.16944,*,*,*,*,,
,85+,*,*,24,38.095238,*,*,24,38.095238,12,19.047619,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Female,31,0.650031,4446,93.227092,26,0.545188,113,2.369469,144,3.019501,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #14 Pregnancy, Childbirth & The Puerperium -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,*,*,50673,98.852929,205,0.399914,93,0.181424,143,0.278965,140,0.273112,*,*,,
Age group,1-17,*,*,899,98.037077,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,49726,98.870641,200,0.397662,88,0.174971,140,0.278363,133,0.264445,*,*,,
,45-64,*,*,48,96,*,*,*,*,*,*,*,*,*,*,,
Sex,Female,*,*,50673,98.852929,205,0.399914,93,0.181424,143,0.278965,140,0.273112,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #15 Newborns & Other Neonates With Condtn Orig In Perinatal Period -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,249,0.506458,47412,96.434455,852,1.73294,190,0.386454,460,0.935625,*,*,*,*,,
Age group,<1,249,0.506468,47411,96.434383,852,1.732975,190,0.386462,460,0.935644,*,*,*,*,,
,18-44,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,134,0.530798,24277,96.165577,484,1.917211,105,0.415924,244,0.966528,*,*,*,*,,
,Female,115,0.481514,23099,96.71733,367,1.536658,85,0.355902,216,0.904409,*,*,*,*,,
,Missing,*,*,36,97.297297,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #16 Diseases & Disorders Of Blood, Blood Forming Organs, Immunolog Disord -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,92,1.832304,3625,72.196774,113,2.250548,611,12.168891,506,10.077674,74,1.47381,*,*,,
Age group,<1,*,*,24,96,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,554,96.180556,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,895,89.679359,19,1.903808,14,1.402806,21,2.104208,42,4.208417,*,*,,
,45-64,21,1.703163,981,79.562044,29,2.351987,78,6.326034,102,8.272506,22,1.784266,*,*,,
,65-84,48,2.831858,985,58.112094,50,2.949853,325,19.174041,280,16.519174,*,*,*,*,,
,85+,14,2.857143,182,37.142857,*,*,190,38.77551,92,18.77551,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,46,2.225448,1528,73.923561,58,2.805999,199,9.627479,188,9.095307,48,2.322206,*,*,,
,Female,46,1.557211,2097,70.98849,55,1.861882,412,13.94719,318,10.765064,26,0.880162,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #17 Myeloproliferative Diseases & Disorders, Poorly Differentiated Neoplasm -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,146,5.447761,2000,74.626866,46,1.716418,158,5.895522,325,12.126866,*,*,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,419,92.699115,*,*,*,*,27,5.973451,*,*,*,*,,
,18-44,14,2.874743,423,86.858316,11,2.258727,*,*,29,5.954825,*,*,*,*,,
,45-64,39,4.750305,635,77.344702,15,1.82704,45,5.481121,84,10.231425,*,*,*,*,,
,65-84,70,8.588957,486,59.631902,17,2.08589,86,10.552147,156,19.141104,*,*,*,*,,
,85+,21,21.875,28,29.166667,*,*,17,17.708333,29,30.208333,*,*,*,*,,
Sex,Male,83,5.650102,1105,75.221239,24,1.633764,85,5.786249,168,11.436351,*,*,*,*,,
,Female,63,5.202312,895,73.905863,22,1.81668,73,6.028076,157,12.964492,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #18 Infectious & Parasitic Diseases, Systemic Or Unspecified Sites -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,2728,11.549534,9726,41.176969,841,3.560542,6452,27.315834,3665,15.516511,208,0.88061,*,*,,
Age group,<1,*,*,280,95.238095,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,730,91.022444,18,2.244389,13,1.620948,27,3.366584,*,*,*,*,,
,18-44,144,4.559848,2141,67.796073,130,4.116529,307,9.721343,356,11.272958,80,2.533249,*,*,,
,45-64,746,10.411724,3471,48.443824,292,4.075366,1415,19.748779,1144,15.966504,97,1.353803,*,*,,
,65-84,1302,13.823123,2711,28.782249,318,3.376155,3360,35.672577,1703,18.080476,25,0.265421,*,*,,
,85+,523,18.846847,389,14.018018,77,2.774775,1354,48.792793,431,15.531532,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,1314,11.969393,4594,41.847331,470,4.28129,2807,25.56932,1659,15.112042,134,1.220623,*,*,,
,Female,1414,11.185824,5132,40.598054,371,2.934894,3644,28.826833,2006,15.868998,74,0.585397,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #19 Mental Diseases & Disorders -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,23,0.146338,11316,71.998473,312,1.985112,3257,20.722784,372,2.366864,437,2.780429,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,2042,60.737656,*,*,1136,33.789411,*,*,173,5.145747,*,*,,
,18-44,*,*,4922,89.166667,49,0.887681,397,7.192029,*,*,145,2.626812,*,*,,
,45-64,*,*,3206,78.926637,77,1.895618,596,14.672575,91,2.240276,89,2.191039,*,*,,
,65-84,*,*,991,45.689258,130,5.993545,801,36.929461,210,9.681881,27,1.244813,*,*,,
,85+,*,*,151,25.166667,47,7.833333,327,54.5,62,10.333333,*,*,*,*,,
Sex,Male,12,0.168091,5175,72.489144,148,2.073119,1491,20.885278,113,1.582855,200,2.801513,*,*,,
,Female,11,0.128235,6141,71.590114,164,1.911868,1766,20.58755,259,3.019352,237,2.762882,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #20 Alcohol/Drug Use & Alcohol/Drug Induced Organic Mental Disorders -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,*,*,2653,76.191844,45,1.292361,453,13.009765,60,1.723148,263,7.55313,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,38,86.363636,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,1416,77.930655,14,0.770501,226,12.438085,*,*,156,8.585581,*,*,,
,45-64,*,*,1041,77.455357,23,1.71131,149,11.08631,27,2.008929,100,7.440476,*,*,,
,65-84,*,*,147,59.274194,*,*,62,25,24,9.677419,*,*,*,*,,
,85+,*,*,*,*,*,*,11,39.285714,*,*,*,*,*,*,,
Sex,Male,*,*,1638,75.903614,30,1.390176,295,13.670065,24,1.112141,164,7.599629,*,*,,
,Female,*,*,1015,76.661631,15,1.132931,158,11.933535,36,2.719033,99,7.477341,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #21 Injuries, Poisonings & Toxic Effects Of Drugs -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,151,1.782342,4838,57.10576,216,2.549575,2327,27.46695,728,8.593012,212,2.502361,*,*,,
Age group,<1,*,*,31,91.176471,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,555,68.434032,13,1.602959,226,27.866831,*,*,*,*,*,*,,
,18-44,33,1.118265,1733,58.725856,58,1.965435,928,31.446967,87,2.948153,112,3.795324,*,*,,
,45-64,68,2.321611,1694,57.835439,76,2.594742,716,24.445203,294,10.037555,81,2.765449,*,*,,
,65-84,35,2.250804,766,49.26045,59,3.794212,380,24.437299,301,19.356913,14,0.900322,*,*,,
,85+,*,*,58,30.526316,*,*,76,40,37,19.473684,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,68,1.799894,2348,62.149285,104,2.752779,836,22.12811,304,8.046585,118,3.123346,*,*,,
,Female,83,1.768215,2490,53.046442,112,2.386025,1491,31.763954,424,9.032808,94,2.002556,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Oklahoma,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #22 Burns -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,15,3.456221,316,72.81106,*,*,44,10.138249,45,10.368664,*,*,*,*,,
Age group,<1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,47,82.45614,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,156,89.655172,*,*,*,*,*,*,*,*,*,*,,
,45-64,*,*,86,66.153846,*,*,14,10.769231,21,16.153846,*,*,*,*,,
,65-84,*,*,23,36.507937,*,*,19,30.15873,13,20.634921,*,*,*,*,,
,85+,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,*,*,226,76.351351,*,*,27,9.121622,24,8.108108,*,*,*,*,,
,Female,*,*,90,65.217391,*,*,17,12.318841,21,15.217391,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Oklahoma State Department of Health and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
