,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked,TotalRanking,TotalRankingReranked
4023,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,ALLEN,TX,75013,COLLIN,9727476197,5.08641015793,6.01580168835,6.75537455679,5.21094567247,3.44180455999,5.06031919012
4024,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,PLANO,TX,75093,COLLIN,9729818000,4.84120508511,5.82135510416,7.61782846814,6.19867220224,3.57799339736,5.41123648668
4025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,75093,COLLIN,4698143278,5.69591239045,6.89829003201,7.54232137172,5.98180474954,3.86549582713,6.15204298271
4026,COLLINGSWORTH GENERAL HOSPITAL,WELLINGTON,TX,79095,COLLINGSWORTH,8064472521,5.43090868379,4.13116556461,6.32627180298,7.13820596489,3.69935212336,5.72394108761
4027,COLUMBUS COMMUNITY HOSPITAL,COLUMBUS,TX,78934,COLORADO,9797322371,5.25819726206,5.97092939969,6.5000119333,8.54120101332,3.8009458646,5.98571732208
4028,RICE MEDICAL CENTER,EAGLE LAKE,TX,77434,COLORADO,9792345571,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4029,WEIMAR MEDICAL CENTER,WEIMAR,TX,78962,COLORADO,9797258274,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4030,RESOLUTE HEALTH HOSPITAL,NEW BRAUNFELS,TX,78130,COMAL,4698396778,5.64696423226,5.73161052684,5.96845459598,4.88643269261,3.50152304576,5.21419560161
4031,COMANCHE COUNTY MEDICAL CENTER,COMANCHE,TX,76442,COMANCHE,2548794900,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4032,CONCHO COUNTY HOSPITAL,EDEN,TX,76837,CONCHO,9158695911,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4033,MUENSTER MEMORIAL HOSPITAL,MUENSTER,TX,76252,COOKE,9407592271,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4034,NORTH TEXAS MEDICAL CENTER,GAINESVILLE,TX,76240,COOKE,9406128600,4.8756131999,6.195290843,5.55066477496,8.10994330588,3.47194899679,5.13799225403
4035,CORYELL MEMORIAL HEALTHCARE SYSTEM,GATESVILLE,TX,76528,CORYELL,2548658251,5.24489154241,6.195290843,6.32627180298,8.51147463349,3.7669225622,5.89804959887
4036,CRANE COUNTY HOSPITAL DISTRICT,CRANE,TX,79731,CRANE,4325583555,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4037,CROSBYTON CLINIC HOSPITAL,CROSBYTON,TX,79322,CROSBY,8066752382,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4038,CULBERSON HOSPITAL,VAN HORN,TX,79855,CULBERSON,4322832760,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4039,COON MEMORIAL HOSPITAL,DALHART,TX,79022,DALLAM,8062444571,5.22542366229,5.49229165398,6.32627180298,9.00128430122,3.80860307393,6.00544762633
4040,BAYLOR HEART AND VASCULAR HOSPITAL,DALLAS,TX,75226,DALLAS,2148200670,4.92201047289,7.16752376398,7.3498108365,6.46305682289,3.5945312351,5.4538494748
4041,BAYLOR MEDICAL CENTER AT IRVING,IRVING,TX,75061,DALLAS,9725798100,5.51199683177,5.5820362313,5.93897547619,6.90534932282,3.64838006562,5.59260156636
4042,BAYLOR MEDICAL CENTER AT UPTOWN,DALLAS,TX,75204,DALLAS,2144433000,5.34354989146,7.36197034817,7.03824252161,6.24055937383,3.68362352492,5.68341326353
4043,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,GARLAND,TX,75042,DALLAS,9724875000,5.87885523922,4.47518644434,7.68911275281,7.38322339868,4.0962599675,6.74665212869
4044,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,ROWLETT,TX,75088,DALLAS,9724122273,3.21686039978,4.14612299416,6.43165474866,8.3236579609,3.00343665831,3.93077816511
4045,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,SUNNYVALE,TX,75182,DALLAS,9728923000,5.57994529129,3.95167640996,6.65717572161,5.00759021042,3.59181486352,5.44685020974
4046,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,DALLAS,TX,75218,DALLAS,2143246100,5.47991640001,4.63971816943,5.80470483261,5.95545636741,3.52122001164,5.26494870407
4047,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,IRVING,TX,75063,DALLAS,9728684000,5.2560276684,6.95811975023,6.7289635212,5.59851460955,3.54020636479,5.31387077321
4048,BAYLOR UNIVERSITY MEDICAL CENTER,DALLAS,TX,75246,DALLAS,2148200111,4.19031233462,5.357674788,6.05058794866,7.16568034625,3.19552335241,4.42572727181
4049,CHILDRENS MEDICAL CTR OF DALLAS,DALLAS,TX,75235,DALLAS,2144567000,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4050,CRESCENT MEDICAL CENTER LANCASTER,LANCASTER,TX,75146,DALLAS,9722308888,5.13889048211,4.28073986014,6.24179605864,7.17986793663,3.58134013325,5.41986000923
4051,DALLAS MEDICAL CENTER,DALLAS,TX,75234,DALLAS,9722471000,6.03329656886,2.66533746836,7.6890053363,1.78925919364,3.59476293313,5.45444649031
4052,DALLAS REGIONAL MEDICAL CENTER,MESQUITE,TX,75149,DALLAS,2143207000,4.60590398252,3.47303866425,5.88487112036,7.08843679865,3.31878834136,4.74334373378
4053,FIRST TEXAS HOSPITAL CARRROLLTON LLC,CARROLLTON,TX,75006,DALLAS,9728100700,5.13889048211,5.46237679487,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4054,LAS COLINAS MEDICAL CENTER,IRVING,TX,75039,DALLAS,9729692000,5.69549195709,5.46237679487,5.89988257831,9.04519827143,3.9253116978,6.30617032552
4055,MEDICAL CITY DALLAS,DALLAS,TX,75230,DALLAS,9725666222,5.08798230104,5.1632282038,6.61032869407,6.09935906961,3.50947857396,5.23469458305
4056,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,75237,DALLAS,2149477777,2.76878845955,5.05852619693,5.79759520203,5.41407593467,2.4493425461,2.50304582191
4057,METHODIST DALLAS MEDICAL CENTER,DALLAS,TX,75203,DALLAS,2149472879,4.08727735264,5.44741936532,6.97532329803,6.742980233,3.25332552524,4.57466592654
4058,METHODIST HOSPITAL FOR SURGERY,ADDISON,TX,75001,DALLAS,4692483900,5.53494603113,6.43460971585,8.15618661356,5.83970364594,3.8830031183,6.19715395807
4059,METHODIST RICHARDSON MEDICAL CENTER,RICHARDSON,TX,75082,DALLAS,4692041000,5.9155227228,5.70169566773,4.72087219766,4.16421678254,3.34287352895,4.80540395163
4060,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,75231,DALLAS,2142652810,5.46629258637,7.21239605264,7.3823781811,5.87010562531,3.74422700958,5.83957004856
4061,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,75235,DALLAS,2145908000,5.07922929354,4.50510130344,2.91788599572,8.23065042399,3.16545892683,4.34826037255
4062,PINE CREEK MEDICAL CENTER LLP,DALLAS,TX,75235,DALLAS,2142312273,5.31879268709,5.79144024505,7.05049471784,4.96367624021,3.54848908935,5.33521284038
4063,TEXAS GENERAL HOSPITAL,GRAND PRAIRIE,TX,75051,DALLAS,4696352073,5.13889048211,6.61409887049,6.33882673922,7.17986793663,3.59589473534,5.45736280106
4064,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,DALLAS,TX,75231,DALLAS,2143456789,6.28080273029,5.02861133782,6.70020946288,5.80885126687,3.94121756998,6.34715493023
4065,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,75231,DALLAS,2146475300,5.23521452059,7.34701291862,6.61032869407,5.59468621215,3.51422337055,5.24692048367
4066,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,DALLAS,TX,75219,DALLAS,2145595000,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4067,UT SOUTHWESTERN UNIVERSITY HOSPITAL,DALLAS,TX,75390,DALLAS,2146335555,7.0563140063,6.195290843,6.61032869407,6.76189702017,4.31385675849,7.30733301201
4068,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,DALLAS,TX,75390,DALLAS,2148793758,4.84734157788,5.7764828155,6.87886998122,5.36836036568,3.38641962546,4.91760902479
4069,WALNUT HILL MEDICAL CENTER,DALLAS,TX,75231,DALLAS,9728636000,5.8208309471,4.87903704228,5.75456146077,7.10149838979,3.75614566326,5.87028080141
4070,MEDICAL ARTS HOSPITAL,LAMESA,TX,79331,DAWSON,8068722183,5.08048684177,4.62476073987,6.28503120587,8.97133272154,3.7450705187,5.84174351552
4071,CUERO COMMUNITY HOSPITAL,CUERO,TX,77954,DE WITT,3612756191,5.13114602941,6.2252057021,6.27949925536,7.76696393836,3.64280104317,5.57822611889
4072,YOAKUM COMMUNITY HOSPITAL,YOAKUM,TX,77995,DE WITT,3612932321,5.03051044834,5.88118482237,6.32627180298,7.93676462335,3.62905865091,5.54281614526
4073,HEREFORD REGIONAL MEDICAL CENTER,HEREFORD,TX,79045,DEAF SMITH,8063642141,5.19565745627,4.92390933094,6.26322565336,8.6774469209,3.7556000862,5.86887501492
4074,BAYLOR EMERGENCY MEDICAL CENTER,AUBREY,TX,76227,DENTON,9723472525,5.13889048211,4.84912218392,6.20753690393,7.17986793663,3.57620126004,5.40661869278
4075,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TROPHY CLUB,TX,76262,DENTON,8178374600,5.23324262992,6.53931172273,6.89286098228,4.40405461984,3.43680059554,5.04742549259
4076,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,75010,DENTON,9723942255,4.32547523078,4.57988845121,5.79842096649,5.69174734631,3.06099109115,4.07907846906
4077,DENTON REGIONAL MEDICAL CENTER,DENTON,TX,76210,DENTON,9403843535,6.02860919402,5.40254707666,6.54319337228,5.40979713757,3.78318716736,5.93995854958
4078,MAYHILL HOSPITAL,DENTON,TX,76208,DENTON,9402393000,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4079,MEDICAL CENTER OF LEWISVILLE,LEWISVILLE,TX,75057,DENTON,9724201000,6.21165618508,5.41750450621,5.74665291986,6.33942210676,3.82531121806,6.04849944235
4080,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,TX,76201,DENTON,9408987000,4.89644497223,4.80424989452,7.762484946,4.92809466434,3.49334907292,5.19313375465
4081,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,FLOWER MOUND,TX,75028,DENTON,9724191530,5.52400080085,6.10554626567,6.17918565754,5.50460627326,3.54883877627,5.33611387743
4082,THE HEART HOSPITAL BAYLOR DENTON,DENTON,TX,76208,DENTON,9402200600,5.19858264602,7.6760763688,6.47276841972,7.17986793663,3.63837054888,5.56681007989
4083,DIMMIT REGIONAL HOSPITAL,CARRIZO SPRINGS,TX,78834,DIMMIT,8308762424,4.86634016054,5.95597197014,6.25688807898,9.11320862529,3.67473163458,5.66050156107
4084,EASTLAND MEMORIAL HOSPITAL,EASTLAND,TX,76448,EASTLAND,2546292601,5.44714757994,7.10769404576,6.31878684567,8.48872944892,3.83937131422,6.08472804249
4085,MEDICAL CENTER HOSPITAL,ODESSA,TX,79761,ECTOR,4326404000,3.47295319491,3.71235753711,5.11979699326,6.88395533733,2.75872253082,3.30022413654
4086,ODESSA REGIONAL MEDICAL CENTER,ODESSA,TX,79761,ECTOR,4325828340,4.94986437996,4.9687816196,6.35424100911,6.45787722641,3.45512301649,5.09463680997
4087,EL PASO CHILDREN'S HOSPITAL,EL PASO,TX,79905,EL PASO,9155217148,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4088,EL PASO SPECIALTY HOSPITAL,EL PASO,TX,79902,EL PASO,9155443636,5.3085773852,6.38973742719,6.84900819009,6.26938495427,3.64500624339,5.58390825052
4089,FOUNDATION SURGICAL HOSPITAL OF EL PASO,EL PASO,TX,79936,EL PASO,9155984240,5.11330434058,5.68673823817,6.98732038003,5.34291278294,3.49987846302,5.20995801107
4090,LAS PALMAS MEDICAL CENTER,EL PASO,TX,79902,EL PASO,9155211200,4.22123849549,4.56493102166,5.93220152222,6.40608126154,3.1134027903,4.21412750927
4091,SIERRA MEDICAL CENTER,EL PASO,TX,79902,EL PASO,9157474000,2.83321013375,3.89184669175,5.73756951082,7.11973957742,2.63506318452,2.98159153541
4092,SIERRA PROVIDENCE EAST MEDICAL CENTER,EL PASO,TX,79938,EL PASO,9158567349,3.32445882155,4.47518644434,6.00611079797,7.46114254582,2.89370293236,3.64802766077
4093,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,EL PASO,TX,79902,EL PASO,9155776011,4.13431152691,3.9068041213,3.99205114433,6.30969572693,2.78014406693,3.35542093304
4094,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,EL PASO,TX,79911,EL PASO,9158778136,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4095,UNIVERSITY MEDICAL CENTER OF EL PASO,EL PASO,TX,79905,EL PASO,9155217602,2.74482326343,4.60980331032,6.43179573283,9.69850302824,2.96392838654,3.82897734069
4096,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,WAXAHACHIE,TX,75165,ELLIS,9729237000,5.97662232413,6.15041855433,6.84254977213,6.41328765665,3.90894460303,6.26399729022
4097,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,75119,ELLIS,9728750900,5.17402049923,6.09058883612,6.15845427017,7.57824646638,3.62185047438,5.52424286223
4098,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,STEPHENVILLE,TX,76401,ERATH,2549651500,4.53499894791,6.28503542032,6.57163860812,8.30564197312,3.516934594,5.25390648356
4099,FALLS COMMUNITY HOSPITAL AND CLINIC,MARLIN,TX,76661,FALLS,2548033561,5.54116929979,6.8384603138,6.22589170091,9.03776667647,3.9155989102,6.28114342001
4100,TMC- BONHAM HOSPITAL,BONHAM,TX,75418,FANNIN,9036407311,4.10557971188,4.13116556461,6.32627180298,8.02324136469,3.29085729887,4.67137391517
4101,ST MARKS MEDICAL CENTER,LA GRANGE,TX,78945,FAYETTE,9792422200,5.66275382029,5.83631253371,6.51688303967,6.41418845604,3.74248398417,5.83507880112
4102,FISHER COUNTY HOSPITAL DISTRICT,ROTAN,TX,79546,FISHER,3257352256,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4103,W J MANGOLD MEMORIAL HOSPITAL,LOCKNEY,TX,79241,FLOYD,8066523373,5.43418201613,8.02009724853,6.32627180298,8.96007272917,3.88276629941,6.19654374768
4104,EMERUS HOSPITAL,SUGAR LAND,TX,77479,FORT BEND,2815160911,5.13889048211,4.13116556461,6.20806055944,7.17986793663,3.57627980837,5.40682108798
4105,HOUSTON METHODIST SUGARLAND HOSPITAL,SUGAR LAND,TX,77479,FORT BEND,2812748000,6.73321905249,6.18033341344,5.92410500241,5.19090288606,3.93266318365,6.32511287317
4106,MEMORIAL HERMANN SUGAR LAND HOSPITAL,SUGAR LAND,TX,77479,FORT BEND,2814994800,5.69903370492,4.9687816196,5.89978858886,7.48501372963,3.77060730064,5.90754405141
4107,OAKBEND MEDICAL CENTER,RICHMOND,TX,77469,FORT BEND,2813413000,6.34368154053,4.53501616255,6.04182678916,7.49289572428,4.0344441685,6.58737157759
4108,ST LUKE'S SUGAR LAND HOSPITAL,SUGAR LAND,TX,77478,FORT BEND,2816377000,6.01578417344,3.95167640996,6.56663031311,5.83024525235,3.82393813724,6.04496142985
4109,SUGAR LAND SURGICAL HOSPITAL LLP,SUGAR LAND,TX,77479,FORT BEND,2812431000,5.21044548212,8.7380538671,6.47605805049,6.41824205329,3.5671499687,5.38329626232
4110,FREESTONE MEDICAL CENTER,FAIRFIELD,TX,75840,FREESTONE,9033891612,5.31376139892,4.13116556461,6.20751676334,9.12289221872,3.83607726097,6.07624026711
4111,FRIO REGIONAL HOSPITAL,PEARSALL,TX,78061,FRIO,8303343617,4.74953287986,5.82135510416,6.21602952214,8.85873279792,3.59935253806,5.46627250913
4112,MEMORIAL HOSPITAL,SEMINOLE,TX,79360,GAINES,4327584854,5.17690572713,6.04571654746,6.37797334536,7.02588754105,3.60062440358,5.46954972054
4113,SHRINERS HOSPITALS FOR CHILDREN,GALVESTON,TX,77550,GALVESTON,4097706600,5.13889048211,4.84912218392,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4114,UNIVERSITY OF TEXAS MEDICAL BRANCH,GALVESTON,TX,77555,GALVESTON,4097721011,5.04273512022,5.62690851996,5.8718401544,6.40270326383,3.41207201962,4.9837074583
4115,HILL COUNTRY MEMORIAL HOSPITAL INC,FREDERICKSBURG,TX,78624,GILLESPIE,8309974353,5.94539117271,7.57137436192,7.28055403854,7.95072701388,4.11667749694,6.79926190472
4116,MEMORIAL HOSPITAL,GONZALES,TX,78629,GONZALES,8306727581,5.17690572713,6.04571654746,6.37797334536,7.02588754105,3.60062440358,5.46954972054
4117,PAMPA REGIONAL MEDICAL CENTER,PAMPA,TX,79065,GRAY,8066653721,5.79128234916,5.1632282038,6.6832107994,7.09226519606,3.88343902045,6.1982771456
4118,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,SHERMAN,TX,75090,GRAYSON,9038133728,5.23019768945,7.09273661621,6.70839997213,5.19405568392,3.48698969776,5.17674757512
4119,TEXOMA MEDICAL CENTER,DENISON,TX,75020,GRAYSON,9034164000,3.93284742462,5.29784506978,5.26286907752,5.09654415007,2.77390256087,3.3393384664
4120,WILSON N JONES REGIONAL MEDICAL CENTER,SHERMAN,TX,75091,GRAYSON,9038704611,5.71223841632,3.95167640996,3.33257416488,5.85163923784,3.22713945464,4.50719237083
4121,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,KILGORE,TX,75662,GREGG,9039843505,5.13889048211,4.13116556461,6.20755704453,7.17986793663,3.57620428113,5.40662647721
4122,CHRISTUS GOOD SHEPHERD MEDICAL CENTER- LONGVIEW,LONGVIEW,TX,75601,GREGG,9033152000,4.18091326522,5.43246193576,6.81173465943,6.88102773932,3.2777054473,4.63748558566
4123,LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,TX,75605,GREGG,9037581818,7.44678977057,5.47733422442,5.51449897712,8.09057611901,4.42877862243,7.6034517732
4124,GRIMES ST JOSEPH HEALTH CENTER,NAVASOTA,TX,77868,GRIMES,9368256585,4.82740440031,4.13116556461,6.32627180298,7.17986793663,3.47720421423,5.15153335424
4125,GUADALUPE REGIONAL MEDICAL CENTER,SEGUIN,TX,78155,GUADALUPE,8303792411,4.30712324359,6.12050369523,6.53880272223,5.25463444283,3.12145506896,4.23487578729
4126,COVENANT HOSPITAL PLAINVIEW,PLAINVIEW,TX,79072,HALE,8062965531,5.29145231352,5.86622739282,7.14674662868,7.00781525331,3.7570881372,5.8727092707
4127,HAMILTON GENERAL HOSPITAL,HAMILTON,TX,76531,HAMILTON,2543863151,5.49358666262,7.6760763688,6.25810994184,9.15869899443,3.9146813892,6.27877924688
4128,HANSFORD COUNTY HOSPITAL,SPEARMAN,TX,79081,HANSFORD,8066592535,5.17782624233,4.13116556461,6.32627180298,7.37444060464,3.62806967178,5.54026784624
4129,CHILLICOTHE HOSPITAL DISTRICT,CHILLICOTHE,TX,79225,HARDEMAN,9408525131,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4130,HARDEMAN COUNTY MEMORIAL HOSPITAL,QUANAH,TX,79252,HARDEMAN,9406632795,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4131,"AD HOSPITAL EAST, LLC",HOUSTON,TX,77015,HARRIS,7133303897,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4132,ALTUS BAYTOWN HOSPITAL,BAYTOWN,TX,77521,HARRIS,2818377600,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4133,"BAY AREA REGIONAL MEDICAL CENTER, LLC",WEBSTER,TX,77598,HARRIS,2815257000,6.24601760378,4.520058733,5.86648275572,4.88395549429,3.7106245642,5.75298674615
4134,BAYSHORE MEDICAL CENTER,PASADENA,TX,77504,HARRIS,7133591000,4.74876887016,3.77218725532,5.9319061268,6.68713067089,3.33928731242,4.79616336015
4135,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,HOUSTON,TX,77030,HARRIS,8323551000,6.70609256321,4.23586757148,5.8718401544,5.35800117271,3.93136085164,6.32175715887
4136,CLEAR LAKE REGIONAL MEDICAL CENTER,WEBSTER,TX,77598,HARRIS,2813322511,7.83126023416,4.26578243059,5.08613534292,5.08595975725,4.20823886497,7.03518775857
4137,CYPRESS FAIRBANKS MEDICAL CENTER,HOUSTON,TX,77065,HARRIS,2818973100,5.31254727233,3.35337922782,6.12177824388,7.84015388871,3.69448735258,5.71140604991
4138,EMERUS COMMUNITY HOSPITAL,TOMBALL,TX,77375,HARRIS,2815160911,5.13889048211,4.13116556461,6.20751676334,7.17986793663,3.57619823895,5.40661090835
4139,FIRST TEXAS HOSPITAL,HOUSTON,TX,77070,HARRIS,8442641435,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4140,HARRIS HEALTH SYSTEM,HOUSTON,TX,77054,HARRIS,7135666417,3.82103774959,4.57988845121,4.51775428159,9.08776104255,3.01932840259,3.97172636651
4141,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,HOUSTON,TX,77082,HARRIS,2812937774,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4142,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,77004,HARRIS,7135286800,5.13889048211,4.59484588077,6.28020417624,7.17986793663,3.58710135089,5.43470491839
4143,HOUSTON METHODIST HOSPITAL,HOUSTON,TX,77030,HARRIS,7137902221,9.22996143798,5.357674788,6.72335772183,6.47319081602,5.11705827912,9.37693953525
4144,HOUSTON METHODIST SAN JACINTO HOSPITAL,BAYTOWN,TX,77521,HARRIS,2814208600,5.37778119126,5.07348362648,5.91803596932,6.07098388886,3.51147173101,5.23983034378
4145,HOUSTON METHODIST ST JOHN HOSPITAL,NASSAU BAY,TX,77058,HARRIS,2813335503,5.74787508666,4.87903704228,7.32386303463,4.35631225222,3.68966383791,5.6989773167
4146,HOUSTON METHODIST WEST HOSPITAL,HOUSTON,TX,77094,HARRIS,8325221000,5.9849685409,5.74656795639,7.18221421918,5.42511072718,3.86420640843,6.14872054209
4147,HOUSTON METHODIST WILLOWBROOK HOSPITAL,HOUSTON,TX,77070,HARRIS,2814771000,6.37748512228,6.12050369523,7.32687069704,4.49818815598,3.94040634101,6.34506463941
4148,HOUSTON NORTHWEST MEDICAL CENTER,HOUSTON,TX,77090,HARRIS,2814401000,5.04708354677,3.92176155086,6.22091026003,5.55662743797,3.38145561284,4.90481827101
4149,HOUSTON PHYSICIANS' HOSPITAL,WEBSTER,TX,77598,HARRIS,2813351700,5.26657212329,7.24231091174,6.75810025085,5.76673889543,3.5653534734,5.37866723923
4150,"HUMBLE SURGICAL HOSPITAL, LLC",HUMBLE,TX,77338,HARRIS,2819642100,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4151,KINGWOOD MEDICAL CENTER,KINGWOOD,TX,77325,HARRIS,2813597500,6.64853055908,4.66963302853,6.58703273741,3.77236904835,3.8584907751,6.13399308986
4152,MEMORIAL HERMANN HOSPITAL SYSTEM,HOUSTON,TX,77008,HARRIS,7134486796,8.10369216984,5.41750450621,6.28506477353,5.65413897182,4.5470581769,7.90822228372
4153,MEMORIAL HERMANN KATY HOSPITAL,KATY,TX,77494,HARRIS,2813921111,5.70364575044,5.71665309728,6.20961809891,6.01175632922,3.67148550417,5.65213726831
4154,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,HOUSTON,TX,77024,HARRIS,7132423000,7.28478336999,5.95597197014,7.08027594658,6.70424585928,4.46425974166,7.69487584789
4155,MEMORIAL HERMANN NORTHEAST,HUMBLE,TX,77338,HARRIS,2815407700,4.92121392645,5.07348362648,6.40560624381,7.01704844705,3.50800100369,5.23088733296
4156,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,KINGWOOD,TX,77339,HARRIS,2813124000,5.21345684678,6.43460971585,6.45664922896,5.37646756018,3.4611904579,5.11027076485
4157,MEMORIAL HERMANN TEXAS MEDICAL CENTER,HOUSTON,TX,77030,HARRIS,7137043700,4.14919714614,4.9388667605,6.07324611976,5.48005948991,3.01494179676,3.96042341474
4158,NORTH CYPRESS MEDICAL CENTER,CYPRESS,TX,77429,HARRIS,2818900203,6.20018489075,4.87903704228,3.85357782961,5.53838625034,3.45694463351,5.09933056411
4159,PARK PLAZA HOSPITAL,HOUSTON,TX,77004,HARRIS,7135275019,7.02435791961,4.43031415568,6.55890303758,5.64152778037,4.18212245353,6.96789369338
4160,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,HOUSTON,TX,77090,HARRIS,2814537916,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4161,SHRINERS HOSPITALS FOR CHILDREN,HOUSTON,TX,77030,HARRIS,7137971616,5.13889048211,4.84912218392,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4162,ST JOSEPH MEDICAL CENTER,HOUSTON,TX,77002,HARRIS,7137571000,6.11884677768,3.4580812347,7.86601432572,5.39673554643,4.01414324513,6.53506226
4163,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,77070,HARRIS,8325345000,5.48662928684,4.57988845121,6.09875082851,6.42499804871,3.61479841171,5.50607183725
4164,ST LUKE'S PATIENTS MEDICAL CENTER,PASADENA,TX,77505,HARRIS,2814870700,6.68604594132,4.59484588077,6.94600530301,4.23695633319,3.97286365676,6.42869729036
4165,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,77504,HARRIS,7133783000,5.15265105903,8.60343700112,6.27465208513,7.17986793663,3.59142875357,5.4458553216
4166,TEXAS CHILDRENS HOSP,HOUSTON,TX,77030,HARRIS,8328241000,5.13889048211,4.13116556461,6.32627180298,7.17986793663,3.5940114949,5.45251026207
4167,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,77030,HARRIS,7137998600,5.65268180252,6.94316232067,8.06369428073,6.48400040869,3.97770985892,6.44118448235
4168,TOMBALL REGIONAL MEDICAL CENTER,TOMBALL,TX,77375,HARRIS,2813511623,6.9813282024,4.90895190139,4.61030703621,5.10690334305,3.82023446564,6.0354181923
4169,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,77090,HARRIS,2815392900,5.28491359627,7.40684263683,6.79766980952,5.85073843845,3.58656691387,5.43332783642
4170,UNITED MEMORIAL MEDICAL CENTER,HOUSTON,TX,77091,HARRIS,7136911111,5.45418991745,4.71450531719,6.66000883219,6.86323695139,3.73064623901,5.80457652496
4171,WEST HOUSTON MEDICAL CENTER,HOUSTON,TX,77082,HARRIS,2815888080,6.39664873638,4.37048443746,5.85117590235,4.54728172268,3.73114783376,5.80586898238
